video_id,video_datetime,video_date,author_region,poi_a_id,poi_b_id,journey_sentiment,unique_poi_n,poi_a_name,poi_a_cate,poi_b_name,poi_b_cate
6740423878578801922,2019-09-25 10:07:17,2019-09-25,VN,296,946,0.9211407750844955,2,Hong Kong Disneyland,Entertainment,Victoria Peak,Cityscape
6822987755350543617,2020-05-04 21:57:13,2020-05-04,US,324,913,0.634063646197319,2,Hong Kong-Zhuhai-Macao Bridge,Cityscape,Tsing Ma Bridge,Cityscape
6834816477409905921,2020-06-05 18:58:42,2020-06-05,US,452,465,0.8346485793590546,3,Lantau Peak,Outdoor,Lion Rock,Outdoor
6834816477409905921,2020-06-05 18:58:42,2020-06-05,US,452,946,0.8346485793590546,3,Lantau Peak,Outdoor,Victoria Peak,Cityscape
6834816477409905921,2020-06-05 18:58:42,2020-06-05,US,465,946,0.8346485793590546,3,Lion Rock,Outdoor,Victoria Peak,Cityscape
68471607375101952,2016-02-28 21:53:38,2016-02-28,KR,451,815,0.9048746029535929,3,Lantau Island,Natural,Tai Po,area
68471607375101952,2016-02-28 21:53:38,2016-02-28,KR,451,885,0.9048746029535929,3,Lantau Island,Natural,Tian Tan Buddha,Religious
68471607375101952,2016-02-28 21:53:38,2016-02-28,KR,815,885,0.9048746029535929,3,Tai Po,area,Tian Tan Buddha,Religious
6860504268621892869,2020-08-14 00:20:30,2020-08-14,GB,296,946,0.9001827239990234,2,Hong Kong Disneyland,Entertainment,Victoria Peak,Cityscape
6966281156056648962,2021-05-26 01:28:49,2021-05-26,VN,3,944,0.887228935956955,2,1881 Heritage,Shopping,Victoria Harbour,Cityscape
7056984801059900674,2022-01-25 11:45:17,2022-01-25,HK,803,815,0.7835064977407455,3,Tai Mo Shan,Outdoor,Tai Po,area
7056984801059900674,2022-01-25 11:45:17,2022-01-25,HK,803,946,0.7835064977407455,3,Tai Mo Shan,Outdoor,Victoria Peak,Cityscape
7056984801059900674,2022-01-25 11:45:17,2022-01-25,HK,815,946,0.7835064977407455,3,Tai Po,area,Victoria Peak,Cityscape
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,37,96,0.9150511503219605,5,Avenue Of Stars,Cityscape,Causeway Bay,area
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,37,408,0.9150511503219605,5,Avenue Of Stars,Cityscape,Kowloon Park,Cityscape
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,37,584,0.9150511503219605,5,Avenue Of Stars,Cityscape,Ngong Ping Village,Cultural
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,37,944,0.9150511503219605,5,Avenue Of Stars,Cityscape,Victoria Harbour,Cityscape
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,96,408,0.9150511503219605,5,Causeway Bay,area,Kowloon Park,Cityscape
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,96,584,0.9150511503219605,5,Causeway Bay,area,Ngong Ping Village,Cultural
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,96,944,0.9150511503219605,5,Causeway Bay,area,Victoria Harbour,Cityscape
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,408,584,0.9150511503219605,5,Kowloon Park,Cityscape,Ngong Ping Village,Cultural
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,408,944,0.9150511503219605,5,Kowloon Park,Cityscape,Victoria Harbour,Cityscape
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,584,944,0.9150511503219605,5,Ngong Ping Village,Cultural,Victoria Harbour,Cityscape
7078925331473698074,2022-03-25 14:45:42,2022-03-25,VN,296,361,0.8918034061789513,4,Hong Kong Disneyland,Entertainment,Jumbo kingdom,Dining
7078925331473698074,2022-03-25 14:45:42,2022-03-25,VN,296,663,0.8918034061789513,4,Hong Kong Disneyland,Entertainment,Repulse Bay,Natural
7078925331473698074,2022-03-25 14:45:42,2022-03-25,VN,296,733,0.8918034061789513,4,Hong Kong Disneyland,Entertainment,Sky 100,Cityscape
7078925331473698074,2022-03-25 14:45:42,2022-03-25,VN,361,663,0.8918034061789513,4,Jumbo kingdom,Dining,Repulse Bay,Natural
7078925331473698074,2022-03-25 14:45:42,2022-03-25,VN,361,733,0.8918034061789513,4,Jumbo kingdom,Dining,Sky 100,Cityscape
7078925331473698074,2022-03-25 14:45:42,2022-03-25,VN,663,733,0.8918034061789513,4,Repulse Bay,Natural,Sky 100,Cityscape
7081662866415226158,2022-04-01 23:48:44,2022-04-01,US,101,700,0.54328653216362,2,Central,area,Sham Shui Po,area
7109444461599427841,2022-06-15 20:35:32,2022-06-15,PH,291,307,0.5526328049600124,4,Hollywood Rd,Cityscape,Hong Kong Observation Wheel,Entertainment
7109444461599427841,2022-06-15 20:35:32,2022-06-15,PH,291,886,0.5526328049600124,4,Hollywood Rd,Cityscape,Times Square,Shopping
7109444461599427841,2022-06-15 20:35:32,2022-06-15,PH,291,964,0.5526328049600124,4,Hollywood Rd,Cityscape,Wan Chai,area
7109444461599427841,2022-06-15 20:35:32,2022-06-15,PH,307,886,0.5526328049600124,4,Hong Kong Observation Wheel,Entertainment,Times Square,Shopping
7109444461599427841,2022-06-15 20:35:32,2022-06-15,PH,307,964,0.5526328049600124,4,Hong Kong Observation Wheel,Entertainment,Wan Chai,area
7109444461599427841,2022-06-15 20:35:32,2022-06-15,PH,886,964,0.5526328049600124,4,Times Square,Shopping,Wan Chai,area
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,451,544,0.8563337445259094,8,Lantau Island,Natural,Mong Kok Station,Transit
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,451,629,0.8563337445259094,8,Lantau Island,Natural,Po Lin Monastery,Religious
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,451,815,0.8563337445259094,8,Lantau Island,Natural,Tai Po,area
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,451,869,0.8563337445259094,8,Lantau Island,Natural,The Peak Galleria,Shopping
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,451,888,0.8563337445259094,8,Lantau Island,Natural,Tin Hau Station,Transit
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,451,944,0.8563337445259094,8,Lantau Island,Natural,Victoria Harbour,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,451,946,0.8563337445259094,8,Lantau Island,Natural,Victoria Peak,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,544,629,0.8563337445259094,8,Mong Kok Station,Transit,Po Lin Monastery,Religious
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,544,815,0.8563337445259094,8,Mong Kok Station,Transit,Tai Po,area
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,544,869,0.8563337445259094,8,Mong Kok Station,Transit,The Peak Galleria,Shopping
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,544,888,0.8563337445259094,8,Mong Kok Station,Transit,Tin Hau Station,Transit
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,544,944,0.8563337445259094,8,Mong Kok Station,Transit,Victoria Harbour,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,544,946,0.8563337445259094,8,Mong Kok Station,Transit,Victoria Peak,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,629,815,0.8563337445259094,8,Po Lin Monastery,Religious,Tai Po,area
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,629,869,0.8563337445259094,8,Po Lin Monastery,Religious,The Peak Galleria,Shopping
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,629,888,0.8563337445259094,8,Po Lin Monastery,Religious,Tin Hau Station,Transit
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,629,944,0.8563337445259094,8,Po Lin Monastery,Religious,Victoria Harbour,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,629,946,0.8563337445259094,8,Po Lin Monastery,Religious,Victoria Peak,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,815,869,0.8563337445259094,8,Tai Po,area,The Peak Galleria,Shopping
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,815,888,0.8563337445259094,8,Tai Po,area,Tin Hau Station,Transit
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,815,944,0.8563337445259094,8,Tai Po,area,Victoria Harbour,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,815,946,0.8563337445259094,8,Tai Po,area,Victoria Peak,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,869,888,0.8563337445259094,8,The Peak Galleria,Shopping,Tin Hau Station,Transit
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,869,944,0.8563337445259094,8,The Peak Galleria,Shopping,Victoria Harbour,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,869,946,0.8563337445259094,8,The Peak Galleria,Shopping,Victoria Peak,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,888,944,0.8563337445259094,8,Tin Hau Station,Transit,Victoria Harbour,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,888,946,0.8563337445259094,8,Tin Hau Station,Transit,Victoria Peak,Cityscape
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,944,946,0.8563337445259094,8,Victoria Harbour,Cityscape,Victoria Peak,Cityscape
7118919776008768795,2022-07-11 09:24:43,2022-07-11,PH,296,467,0.5872735008597374,2,Hong Kong Disneyland,Entertainment,Lippo Centre,Cityscape
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,451,584,0.8260388953744301,5,Lantau Island,Natural,Ngong Ping Village,Cultural
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,451,629,0.8260388953744301,5,Lantau Island,Natural,Po Lin Monastery,Religious
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,451,803,0.8260388953744301,5,Lantau Island,Natural,Tai Mo Shan,Outdoor
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,451,885,0.8260388953744301,5,Lantau Island,Natural,Tian Tan Buddha,Religious
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,584,629,0.8260388953744301,5,Ngong Ping Village,Cultural,Po Lin Monastery,Religious
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,584,803,0.8260388953744301,5,Ngong Ping Village,Cultural,Tai Mo Shan,Outdoor
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,584,885,0.8260388953744301,5,Ngong Ping Village,Cultural,Tian Tan Buddha,Religious
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,629,803,0.8260388953744301,5,Po Lin Monastery,Religious,Tai Mo Shan,Outdoor
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,629,885,0.8260388953744301,5,Po Lin Monastery,Religious,Tian Tan Buddha,Religious
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,803,885,0.8260388953744301,5,Tai Mo Shan,Outdoor,Tian Tan Buddha,Religious
7133232202493529345,2022-08-18 23:04:12,2022-08-18,KR,101,300,0.34948723825315636,3,Central,area,Hong Kong International Airport,Transit
7133232202493529345,2022-08-18 23:04:12,2022-08-18,KR,101,944,0.34948723825315636,3,Central,area,Victoria Harbour,Cityscape
7133232202493529345,2022-08-18 23:04:12,2022-08-18,KR,300,944,0.34948723825315636,3,Hong Kong International Airport,Transit,Victoria Harbour,Cityscape
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,239,296,0.913433387875557,4,Giant Panda Adventure,Entertainment,Hong Kong Disneyland,Entertainment
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,239,312,0.913433387875557,4,Giant Panda Adventure,Entertainment,Hong Kong Science Museum,Cultural
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,239,598,0.913433387875557,4,Giant Panda Adventure,Entertainment,Ocean Park,Entertainment
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,296,312,0.913433387875557,4,Hong Kong Disneyland,Entertainment,Hong Kong Science Museum,Cultural
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,296,598,0.913433387875557,4,Hong Kong Disneyland,Entertainment,Ocean Park,Entertainment
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,312,598,0.913433387875557,4,Hong Kong Science Museum,Cultural,Ocean Park,Entertainment
7144607576368368923,2022-09-18 14:46:28,2022-09-18,MY,804,1013,0.8030843138694763,2,Tai O,area,Yau Ma Tei,area
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,56,404,0.8893112000077963,7,Big Wave Bay Beach,Natural,Kowloon,area
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,56,444,0.8893112000077963,7,Big Wave Bay Beach,Natural,Lamma Island,Natural
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,56,815,0.8893112000077963,7,Big Wave Bay Beach,Natural,Tai Po,area
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,56,885,0.8893112000077963,7,Big Wave Bay Beach,Natural,Tian Tan Buddha,Religious
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,56,921,0.8893112000077963,7,Big Wave Bay Beach,Natural,Tsz Shan Monastery,Religious
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,56,946,0.8893112000077963,7,Big Wave Bay Beach,Natural,Victoria Peak,Cityscape
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,404,444,0.8893112000077963,7,Kowloon,area,Lamma Island,Natural
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,404,815,0.8893112000077963,7,Kowloon,area,Tai Po,area
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,404,885,0.8893112000077963,7,Kowloon,area,Tian Tan Buddha,Religious
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,404,921,0.8893112000077963,7,Kowloon,area,Tsz Shan Monastery,Religious
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,404,946,0.8893112000077963,7,Kowloon,area,Victoria Peak,Cityscape
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,444,815,0.8893112000077963,7,Lamma Island,Natural,Tai Po,area
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,444,885,0.8893112000077963,7,Lamma Island,Natural,Tian Tan Buddha,Religious
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,444,921,0.8893112000077963,7,Lamma Island,Natural,Tsz Shan Monastery,Religious
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,444,946,0.8893112000077963,7,Lamma Island,Natural,Victoria Peak,Cityscape
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,815,885,0.8893112000077963,7,Tai Po,area,Tian Tan Buddha,Religious
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,815,921,0.8893112000077963,7,Tai Po,area,Tsz Shan Monastery,Religious
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,815,946,0.8893112000077963,7,Tai Po,area,Victoria Peak,Cityscape
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,885,921,0.8893112000077963,7,Tian Tan Buddha,Religious,Tsz Shan Monastery,Religious
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,885,946,0.8893112000077963,7,Tian Tan Buddha,Religious,Victoria Peak,Cityscape
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,921,946,0.8893112000077963,7,Tsz Shan Monastery,Religious,Victoria Peak,Cityscape
7166241065354169605,2022-11-15 21:55:23,2022-11-15,GB,675,944,0.7314316034317017,2,SOGO,Shopping,Victoria Harbour,Cityscape
7168866187571449114,2022-11-22 23:42:15,2022-11-22,TW,309,944,0.7977157433827718,3,Hong Kong Palace Museum,Cultural,Victoria Harbour,Cityscape
7168866187571449114,2022-11-22 23:42:15,2022-11-22,TW,309,977,0.7977157433827718,3,Hong Kong Palace Museum,Cultural,West Kowloon Cultural District,Cultural
7168866187571449114,2022-11-22 23:42:15,2022-11-22,TW,944,977,0.7977157433827718,3,Victoria Harbour,Cityscape,West Kowloon Cultural District,Cultural
7171104078481706245,2022-11-29 00:26:24,2022-11-29,GB,451,944,0.8700739741325378,3,Lantau Island,Natural,Victoria Harbour,Cityscape
7171104078481706245,2022-11-29 00:26:24,2022-11-29,GB,451,946,0.8700739741325378,3,Lantau Island,Natural,Victoria Peak,Cityscape
7171104078481706245,2022-11-29 00:26:24,2022-11-29,GB,944,946,0.8700739741325378,3,Victoria Harbour,Cityscape,Victoria Peak,Cityscape
7173051709407644954,2022-12-04 06:24:19,2022-12-04,TR,300,567,0.32038556784391403,2,Hong Kong International Airport,Transit,Nathan Rd,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,271,295,0.79277061091529,9,Harbour City,Shopping,Hong Kong Cultural Centre,Cultural
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,271,304,0.79277061091529,9,Harbour City,Shopping,Hong Kong Museum of Art,Cultural
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,271,310,0.79277061091529,9,Harbour City,Shopping,Hong Kong Park,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,271,638,0.79277061091529,9,Harbour City,Shopping,Prince's Building,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,271,874,0.79277061091529,9,Harbour City,Shopping,The Peninsula,Hotel
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,271,907,0.79277061091529,9,Harbour City,Shopping,Tsim Sha Tsui,area
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,271,944,0.79277061091529,9,Harbour City,Shopping,Victoria Harbour,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,271,946,0.79277061091529,9,Harbour City,Shopping,Victoria Peak,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,295,304,0.79277061091529,9,Hong Kong Cultural Centre,Cultural,Hong Kong Museum of Art,Cultural
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,295,310,0.79277061091529,9,Hong Kong Cultural Centre,Cultural,Hong Kong Park,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,295,638,0.79277061091529,9,Hong Kong Cultural Centre,Cultural,Prince's Building,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,295,874,0.79277061091529,9,Hong Kong Cultural Centre,Cultural,The Peninsula,Hotel
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,295,907,0.79277061091529,9,Hong Kong Cultural Centre,Cultural,Tsim Sha Tsui,area
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,295,944,0.79277061091529,9,Hong Kong Cultural Centre,Cultural,Victoria Harbour,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,295,946,0.79277061091529,9,Hong Kong Cultural Centre,Cultural,Victoria Peak,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,304,310,0.79277061091529,9,Hong Kong Museum of Art,Cultural,Hong Kong Park,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,304,638,0.79277061091529,9,Hong Kong Museum of Art,Cultural,Prince's Building,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,304,874,0.79277061091529,9,Hong Kong Museum of Art,Cultural,The Peninsula,Hotel
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,304,907,0.79277061091529,9,Hong Kong Museum of Art,Cultural,Tsim Sha Tsui,area
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,304,944,0.79277061091529,9,Hong Kong Museum of Art,Cultural,Victoria Harbour,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,304,946,0.79277061091529,9,Hong Kong Museum of Art,Cultural,Victoria Peak,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,310,638,0.79277061091529,9,Hong Kong Park,Cityscape,Prince's Building,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,310,874,0.79277061091529,9,Hong Kong Park,Cityscape,The Peninsula,Hotel
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,310,907,0.79277061091529,9,Hong Kong Park,Cityscape,Tsim Sha Tsui,area
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,310,944,0.79277061091529,9,Hong Kong Park,Cityscape,Victoria Harbour,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,310,946,0.79277061091529,9,Hong Kong Park,Cityscape,Victoria Peak,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,638,874,0.79277061091529,9,Prince's Building,Cityscape,The Peninsula,Hotel
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,638,907,0.79277061091529,9,Prince's Building,Cityscape,Tsim Sha Tsui,area
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,638,944,0.79277061091529,9,Prince's Building,Cityscape,Victoria Harbour,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,638,946,0.79277061091529,9,Prince's Building,Cityscape,Victoria Peak,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,874,907,0.79277061091529,9,The Peninsula,Hotel,Tsim Sha Tsui,area
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,874,944,0.79277061091529,9,The Peninsula,Hotel,Victoria Harbour,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,874,946,0.79277061091529,9,The Peninsula,Hotel,Victoria Peak,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,907,944,0.79277061091529,9,Tsim Sha Tsui,area,Victoria Harbour,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,907,946,0.79277061091529,9,Tsim Sha Tsui,area,Victoria Peak,Cityscape
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,944,946,0.79277061091529,9,Victoria Harbour,Cityscape,Victoria Peak,Cityscape
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,70,101,0.8023386985063553,5,Brooklyn Bar and Grill,Dining,Central,area
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,70,296,0.8023386985063553,5,Brooklyn Bar and Grill,Dining,Hong Kong Disneyland,Entertainment
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,70,451,0.8023386985063553,5,Brooklyn Bar and Grill,Dining,Lantau Island,Natural
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,70,704,0.8023386985063553,5,Brooklyn Bar and Grill,Dining,Shanghai St,Cityscape
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,101,296,0.8023386985063553,5,Central,area,Hong Kong Disneyland,Entertainment
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,101,451,0.8023386985063553,5,Central,area,Lantau Island,Natural
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,101,704,0.8023386985063553,5,Central,area,Shanghai St,Cityscape
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,296,451,0.8023386985063553,5,Hong Kong Disneyland,Entertainment,Lantau Island,Natural
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,296,704,0.8023386985063553,5,Hong Kong Disneyland,Entertainment,Shanghai St,Cityscape
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,451,704,0.8023386985063553,5,Lantau Island,Natural,Shanghai St,Cityscape
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,296,300,0.41696668465932213,4,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,296,784,0.41696668465932213,4,Hong Kong Disneyland,Entertainment,Sunny Bay Station,Transit
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,296,915,0.41696668465932213,4,Hong Kong Disneyland,Entertainment,Tsing Yi Station,Transit
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,300,784,0.41696668465932213,4,Hong Kong International Airport,Transit,Sunny Bay Station,Transit
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,300,915,0.41696668465932213,4,Hong Kong International Airport,Transit,Tsing Yi Station,Transit
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,784,915,0.41696668465932213,4,Sunny Bay Station,Transit,Tsing Yi Station,Transit
7187929337826528539,2023-01-13 08:37:05,2023-01-13,PH,426,771,0.5552724804729223,3,Kwun Tong,area,Sum Hung Cuisine,Dining
7187929337826528539,2023-01-13 08:37:05,2023-01-13,PH,426,873,0.5552724804729223,3,Kwun Tong,area,The Peak Tram,Entertainment
7187929337826528539,2023-01-13 08:37:05,2023-01-13,PH,771,873,0.5552724804729223,3,Sum Hung Cuisine,Dining,The Peak Tram,Entertainment
7188139920395947266,2023-01-13 22:14:10,2023-01-13,SG,503,973,0.9303510189056396,2,Mak's Noodle,Dining,Wellington St,Cityscape
7188181714429087002,2023-01-14 00:56:24,2023-01-14,PH,135,300,0.6016047336161137,3,Chiu Fat Porridge Noodle Restaurant,Dining,Hong Kong International Airport,Transit
7188181714429087002,2023-01-14 00:56:24,2023-01-14,PH,135,913,0.6016047336161137,3,Chiu Fat Porridge Noodle Restaurant,Dining,Tsing Ma Bridge,Cityscape
7188181714429087002,2023-01-14 00:56:24,2023-01-14,PH,300,913,0.6016047336161137,3,Hong Kong International Airport,Transit,Tsing Ma Bridge,Cityscape
7188543028167036187,2023-01-15 00:18:29,2023-01-15,PH,17,296,0.9429165025552114,2,Adventureland,Entertainment,Hong Kong Disneyland,Entertainment
7188599814790057259,2023-01-15 03:58:52,2023-01-15,US,300,702,0.08259034125755231,2,Hong Kong International Airport,Transit,Sham Shui Po Government Primary School,School
7188702517964836138,2023-01-15 10:37:21,2023-01-15,US,12,96,0.9725010991096497,2,Aberdeen,area,Causeway Bay,area
7188795277485116698,2023-01-15 16:37:17,2023-01-15,JP,584,629,0.7406252160668373,2,Ngong Ping Village,Cultural,Po Lin Monastery,Religious
7189492393974959387,2023-01-17 13:42:29,2023-01-17,PH,296,300,0.5232700126038657,2,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7189618324974669102,2023-01-17 21:51:40,2023-01-17,US,743,834,0.9184903025627136,2,South Horizons,Cityscape,Temple Street Night Market,Shopping
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,300,434,0.48956043645739555,6,Hong Kong International Airport,Transit,LOUIS VUITTON,Shopping
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,300,612,0.48956043645739555,6,Hong Kong International Airport,Transit,Pacific Place,Shopping
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,300,871,0.48956043645739555,6,Hong Kong International Airport,Transit,The Peak Terminus,Transit
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,300,873,0.48956043645739555,6,Hong Kong International Airport,Transit,The Peak Tram,Entertainment
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,300,944,0.48956043645739555,6,Hong Kong International Airport,Transit,Victoria Harbour,Cityscape
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,434,612,0.48956043645739555,6,LOUIS VUITTON,Shopping,Pacific Place,Shopping
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,434,871,0.48956043645739555,6,LOUIS VUITTON,Shopping,The Peak Terminus,Transit
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,434,873,0.48956043645739555,6,LOUIS VUITTON,Shopping,The Peak Tram,Entertainment
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,434,944,0.48956043645739555,6,LOUIS VUITTON,Shopping,Victoria Harbour,Cityscape
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,612,871,0.48956043645739555,6,Pacific Place,Shopping,The Peak Terminus,Transit
