video_id,video_datetime,video_date,author_region,edge_seq,origin_poi_id,origin_poi_name,origin_poi_cate,dest_poi_id,dest_poi_name,dest_poi_cate,origin_stop_seq,dest_stop_seq,origin_sentiment,dest_sentiment,edge_sentiment
6740423878578801922,2019-09-25 10:07:17,2019-09-25,VN,1,946,Victoria Peak,Cityscape,296,Hong Kong Disneyland,Entertainment,1,2,0.9010170102119446,0.9412645399570465,0.9211407750844955
6822987755350543617,2020-05-04 21:57:13,2020-05-04,US,1,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,913,Tsing Ma Bridge,Cityscape,1,2,0.41365209221839905,0.854475200176239,0.634063646197319
6834816477409905921,2020-06-05 18:58:42,2020-06-05,US,1,465,Lion Rock,Outdoor,946,Victoria Peak,Cityscape,1,2,0.9227915406227112,0.9536846280097961,0.9382380843162537
6834816477409905921,2020-06-05 18:58:42,2020-06-05,US,2,946,Victoria Peak,Cityscape,452,Lantau Peak,Outdoor,2,3,0.9536846280097961,0.5253956913948059,0.739540159702301
6834816477409905921,2020-06-05 18:58:42,2020-06-05,US,3,452,Lantau Peak,Outdoor,465,Lion Rock,Outdoor,3,4,0.5253956913948059,0.936722457408905,0.7310590744018555
68471607375101952,2016-02-28 21:53:38,2016-02-28,KR,1,451,Lantau Island,Natural,815,Tai Po,area,1,2,0.8969923853874207,0.897092878818512,0.8970426321029663
68471607375101952,2016-02-28 21:53:38,2016-02-28,KR,2,815,Tai Po,area,885,Tian Tan Buddha,Religious,2,3,0.897092878818512,0.9205385446548462,0.9088157117366791
6860504268621892869,2020-08-14 00:20:30,2020-08-14,GB,1,296,Hong Kong Disneyland,Entertainment,946,Victoria Peak,Cityscape,1,2,0.9615330100059509,0.838832437992096,0.9001827239990234
6966281156056648962,2021-05-26 01:28:49,2021-05-26,VN,1,944,Victoria Harbour,Cityscape,3,1881 Heritage,Shopping,1,2,0.815265953540802,0.9591919183731079,0.887228935956955
7056984801059900674,2022-01-25 11:45:17,2022-01-25,HK,1,803,Tai Mo Shan,Outdoor,946,Victoria Peak,Cityscape,1,2,0.8214235305786133,0.9211966395378113,0.8713100850582123
7056984801059900674,2022-01-25 11:45:17,2022-01-25,HK,2,946,Victoria Peak,Cityscape,815,Tai Po,area,2,3,0.9211966395378113,0.645893394947052,0.7835450172424316
7056984801059900674,2022-01-25 11:45:17,2022-01-25,HK,3,815,Tai Po,area,803,Tai Mo Shan,Outdoor,3,4,0.645893394947052,0.7455124258995056,0.6957029104232788
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,1,408,Kowloon Park,Cityscape,944,Victoria Harbour,Cityscape,1,2,0.8930284380912781,0.9486870765686035,0.9208577573299408
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,2,944,Victoria Harbour,Cityscape,37,Avenue Of Stars,Cityscape,2,3,0.9486870765686035,0.9610216617584229,0.9548543691635132
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,3,37,Avenue Of Stars,Cityscape,584,Ngong Ping Village,Cultural,3,4,0.9610216617584229,0.9534489512443542,0.9572353065013885
7066765810336861466,2022-02-20 20:20:32,2022-02-20,ID,4,584,Ngong Ping Village,Cultural,96,Causeway Bay,area,4,5,0.9534489512443542,0.8190696239471436,0.8862592875957489
7078925331473698074,2022-03-25 14:45:42,2022-03-25,VN,1,663,Repulse Bay,Natural,361,Jumbo kingdom,Dining,1,2,0.7946192622184753,0.9536241292953491,0.8741216957569122
7078925331473698074,2022-03-25 14:45:42,2022-03-25,VN,2,361,Jumbo kingdom,Dining,733,Sky 100,Cityscape,2,3,0.9536241292953491,0.8731443881988525,0.9133842587471008
7078925331473698074,2022-03-25 14:45:42,2022-03-25,VN,3,733,Sky 100,Cityscape,296,Hong Kong Disneyland,Entertainment,3,4,0.8731443881988525,0.945825845003128,0.9094851166009903
7081662866415226158,2022-04-01 23:48:44,2022-04-01,US,1,700,Sham Shui Po,area,101,Central,area,1,2,0.3321913480758667,0.7543817162513733,0.54328653216362
7109444461599427841,2022-06-15 20:35:32,2022-06-15,PH,1,307,Hong Kong Observation Wheel,Entertainment,291,Hollywood Rd,Cityscape,1,2,0.9703637361526489,0.2416478842496872,0.6060058102011681
7109444461599427841,2022-06-15 20:35:32,2022-06-15,PH,2,291,Hollywood Rd,Cityscape,964,Wan Chai,area,2,3,0.2416478842496872,0.5827319622039795,0.41218992322683334
7109444461599427841,2022-06-15 20:35:32,2022-06-15,PH,3,964,Wan Chai,area,886,Times Square,Shopping,3,4,0.5827319622039795,0.41578763723373413,0.4992597997188568
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,1,815,Tai Po,area,944,Victoria Harbour,Cityscape,1,2,0.8692315816879272,0.7262465953826904,0.7977390885353088
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,2,944,Victoria Harbour,Cityscape,888,Tin Hau Station,Transit,2,3,0.7262465953826904,0.9295668005943298,0.8279066979885101
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,3,888,Tin Hau Station,Transit,815,Tai Po,area,3,4,0.9295668005943298,0.903558999300003,0.9165628999471664
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,4,815,Tai Po,area,629,Po Lin Monastery,Religious,4,5,0.903558999300003,0.922289252281189,0.912924125790596
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,5,629,Po Lin Monastery,Religious,451,Lantau Island,Natural,5,6,0.922289252281189,0.8848437964916229,0.903566524386406
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,6,451,Lantau Island,Natural,946,Victoria Peak,Cityscape,6,7,0.8848437964916229,0.8869032263755798,0.8858735114336014
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,7,946,Victoria Peak,Cityscape,869,The Peak Galleria,Shopping,7,8,0.8869032263755798,0.9277703166007996,0.9073367714881897
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,8,869,The Peak Galleria,Shopping,944,Victoria Harbour,Cityscape,8,9,0.9277703166007996,0.8717939257621765,0.899782121181488
7111724310988885274,2022-06-22 00:02:33,2022-06-22,PH,9,944,Victoria Harbour,Cityscape,544,Mong Kok Station,Transit,9,10,0.8717939257621765,0.6411329507827759,0.7564634382724762
7118919776008768795,2022-07-11 09:24:43,2022-07-11,PH,1,296,Hong Kong Disneyland,Entertainment,467,Lippo Centre,Cityscape,1,2,0.7709338963031769,0.4036131054162979,0.5872735008597374
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,1,451,Lantau Island,Natural,584,Ngong Ping Village,Cultural,1,2,0.8742153644561768,0.9663475751876831,0.9202814698219299
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,2,584,Ngong Ping Village,Cultural,629,Po Lin Monastery,Religious,2,3,0.9663475751876831,0.8091315031051636,0.8877395391464233
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,3,629,Po Lin Monastery,Religious,451,Lantau Island,Natural,3,4,0.8091315031051636,0.9279161691665649,0.8685238361358643
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,4,451,Lantau Island,Natural,885,Tian Tan Buddha,Religious,4,5,0.9279161691665649,0.844916820526123,0.886416494846344
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,5,885,Tian Tan Buddha,Religious,451,Lantau Island,Natural,5,6,0.844916820526123,0.4278363469056785,0.6363765837159008
7123102965388348673,2022-07-22 15:57:35,2022-07-22,AU,6,451,Lantau Island,Natural,803,Tai Mo Shan,Outdoor,6,7,0.4278363469056785,0.9319084882736206,0.6798724175896496
7133232202493529345,2022-08-18 23:04:12,2022-08-18,KR,1,101,Central,area,944,Victoria Harbour,Cityscape,1,2,0.19304023124277592,0.8049793839454651,0.4990098075941205
7133232202493529345,2022-08-18 23:04:12,2022-08-18,KR,2,944,Victoria Harbour,Cityscape,300,Hong Kong International Airport,Transit,2,3,0.8049793839454651,0.05044209957122803,0.42771074175834656
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,1,598,Ocean Park,Entertainment,296,Hong Kong Disneyland,Entertainment,1,2,0.8326393961906433,0.9530838131904602,0.8928616046905518
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,2,296,Hong Kong Disneyland,Entertainment,598,Ocean Park,Entertainment,2,3,0.9530838131904602,0.9286866188049316,0.9408852159976959
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,3,598,Ocean Park,Entertainment,239,Giant Panda Adventure,Entertainment,3,4,0.9286866188049316,0.973561704158783,0.9511241614818573
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,4,239,Giant Panda Adventure,Entertainment,598,Ocean Park,Entertainment,4,5,0.973561704158783,0.7916831374168396,0.8826224207878113
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,5,598,Ocean Park,Entertainment,296,Hong Kong Disneyland,Entertainment,5,6,0.7916831374168396,0.9465445876121521,0.8691138625144958
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,6,296,Hong Kong Disneyland,Entertainment,312,Hong Kong Science Museum,Cultural,6,7,0.9465445876121521,0.9697846174240112,0.9581646025180817
7139500908546755841,2022-09-04 20:30:00,2022-09-04,AU,7,312,Hong Kong Science Museum,Cultural,598,Ocean Park,Entertainment,7,8,0.9697846174240112,0.9114832282066345,0.9406339228153229
7144607576368368923,2022-09-18 14:46:28,2022-09-18,MY,1,804,Tai O,area,1013,Yau Ma Tei,area,1,2,0.787947952747345,0.8182206749916077,0.8030843138694763
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,1,946,Victoria Peak,Cityscape,885,Tian Tan Buddha,Religious,1,2,0.9498331546783447,0.91657754778862,0.9332053512334824
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,2,885,Tian Tan Buddha,Religious,815,Tai Po,area,2,3,0.91657754778862,0.9308552742004395,0.9237164109945297
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,3,815,Tai Po,area,921,Tsz Shan Monastery,Religious,3,4,0.9308552742004395,0.9467358589172363,0.9387955665588379
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,4,921,Tsz Shan Monastery,Religious,946,Victoria Peak,Cityscape,4,5,0.9467358589172363,0.8969851136207581,0.9218604862689972
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,5,946,Victoria Peak,Cityscape,444,Lamma Island,Natural,5,6,0.8969851136207581,0.664301261305809,0.7806431874632835
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,6,444,Lamma Island,Natural,56,Big Wave Bay Beach,Natural,6,7,0.664301261305809,0.8964671492576599,0.7803842052817345
7164042184121994502,2022-11-09 23:42:37,2022-11-09,GB,7,56,Big Wave Bay Beach,Natural,404,Kowloon,area,7,8,0.8964671492576599,0.9127342402935028,0.9046006947755814
7166241065354169605,2022-11-15 21:55:23,2022-11-15,GB,1,675,SOGO,Shopping,944,Victoria Harbour,Cityscape,1,2,0.7478065490722656,0.7150566577911377,0.7314316034317017
7168866187571449114,2022-11-22 23:42:15,2022-11-22,TW,1,944,Victoria Harbour,Cityscape,977,West Kowloon Cultural District,Cultural,1,2,0.8860666155815125,0.8096581101417542,0.8478623628616333
7168866187571449114,2022-11-22 23:42:15,2022-11-22,TW,2,977,West Kowloon Cultural District,Cultural,309,Hong Kong Palace Museum,Cultural,2,3,0.8096581101417542,0.6974225044250488,0.7535403072834015
7171104078481706245,2022-11-29 00:26:24,2022-11-29,GB,1,944,Victoria Harbour,Cityscape,451,Lantau Island,Natural,1,2,0.7543313503265381,0.8933310508728027,0.8238312005996704
7171104078481706245,2022-11-29 00:26:24,2022-11-29,GB,2,451,Lantau Island,Natural,946,Victoria Peak,Cityscape,2,3,0.8933310508728027,0.9625595211982727,0.9279452860355377
7173051709407644954,2022-12-04 06:24:19,2022-12-04,TR,1,567,Nathan Rd,Cityscape,300,Hong Kong International Airport,Transit,1,2,0.20503030717372894,0.4357408285140991,0.32038556784391403
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,1,944,Victoria Harbour,Cityscape,304,Hong Kong Museum of Art,Cultural,1,2,0.9203687707583109,0.8038339614868164,0.8621013661225636
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,2,304,Hong Kong Museum of Art,Cultural,944,Victoria Harbour,Cityscape,2,3,0.8038339614868164,0.8399640917778015,0.821899026632309
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,3,944,Victoria Harbour,Cityscape,946,Victoria Peak,Cityscape,3,4,0.8399640917778015,0.8521730303764343,0.8460685610771179
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,4,946,Victoria Peak,Cityscape,944,Victoria Harbour,Cityscape,4,5,0.8521730303764343,0.9377826750278473,0.8949778527021408
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,5,944,Victoria Harbour,Cityscape,295,Hong Kong Cultural Centre,Cultural,5,6,0.9377826750278473,0.653829038143158,0.7958058565855026
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,6,295,Hong Kong Cultural Centre,Cultural,304,Hong Kong Museum of Art,Cultural,6,7,0.653829038143158,0.7510941624641418,0.7024616003036499
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,7,304,Hong Kong Museum of Art,Cultural,271,Harbour City,Shopping,7,8,0.7510941624641418,0.9412710070610046,0.8461825847625732
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,8,271,Harbour City,Shopping,295,Hong Kong Cultural Centre,Cultural,8,9,0.9412710070610046,0.36379125714302063,0.6525311321020126
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,9,295,Hong Kong Cultural Centre,Cultural,310,Hong Kong Park,Cityscape,9,10,0.36379125714302063,0.938408613204956,0.6510999351739883
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,10,310,Hong Kong Park,Cityscape,907,Tsim Sha Tsui,area,10,11,0.938408613204956,0.7635437250137329,0.8509761691093445
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,11,907,Tsim Sha Tsui,area,638,Prince's Building,Cityscape,11,12,0.7635437250137329,0.7535985112190247,0.7585711181163788
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,12,638,Prince's Building,Cityscape,874,The Peninsula,Hotel,12,13,0.7535985112190247,0.9153211712837219,0.8344598412513733
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,13,874,The Peninsula,Hotel,295,Hong Kong Cultural Centre,Cultural,13,14,0.9153211712837219,0.5410529971122742,0.728187084197998
7176324837433019675,2022-12-13 02:05:40,2022-12-13,TR,14,295,Hong Kong Cultural Centre,Cultural,304,Hong Kong Museum of Art,Cultural,14,15,0.5410529971122742,0.9155261516571045,0.7282895743846893
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,1,704,Shanghai St,Cityscape,296,Hong Kong Disneyland,Entertainment,1,2,0.47508224844932556,0.9130374640226364,0.694059856235981
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,2,296,Hong Kong Disneyland,Entertainment,70,Brooklyn Bar and Grill,Dining,2,3,0.9130374640226364,0.9400759339332581,0.9265566989779472
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,3,70,Brooklyn Bar and Grill,Dining,101,Central,area,3,4,0.9400759339332581,0.799068033695221,0.8695719838142395
7176946225860627738,2022-12-14 18:16:57,2022-12-14,CA,4,101,Central,area,451,Lantau Island,Natural,4,5,0.799068033695221,0.8844298124313354,0.8417489230632782
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,1,296,Hong Kong Disneyland,Entertainment,300,Hong Kong International Airport,Transit,1,2,0.9699514210224152,0.8891437649726868,0.929547592997551
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,2,300,Hong Kong International Airport,Transit,915,Tsing Yi Station,Transit,2,3,0.8891437649726868,0.24161888360977174,0.5653813242912292
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,3,915,Tsing Yi Station,Transit,784,Sunny Bay Station,Transit,3,4,0.24161888360977174,0.06633555889129639,0.15397722125053406
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,4,784,Sunny Bay Station,Transit,296,Hong Kong Disneyland,Entertainment,4,5,0.06633555889129639,0.11362484097480774,0.08998019993305206
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,5,296,Hong Kong Disneyland,Entertainment,784,Sunny Bay Station,Transit,5,6,0.11362484097480774,0.06633555889129639,0.08998019993305206
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,6,784,Sunny Bay Station,Transit,296,Hong Kong Disneyland,Entertainment,6,7,0.06633555889129639,0.16205377876758575,0.11419466882944107
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,7,296,Hong Kong Disneyland,Entertainment,784,Sunny Bay Station,Transit,7,8,0.16205377876758575,0.2754690498113632,0.2187614142894745
7182842988295408897,2022-12-30 15:39:22,2022-12-30,PH,8,784,Sunny Bay Station,Transit,296,Hong Kong Disneyland,Entertainment,8,9,0.2754690498113632,0.9681673049926758,0.6218181774020195
7187929337826528539,2023-01-13 08:37:05,2023-01-13,PH,1,426,Kwun Tong,area,771,Sum Hung Cuisine,Dining,1,2,0.7320435643196106,0.019344570115208626,0.3756940672174096
7187929337826528539,2023-01-13 08:37:05,2023-01-13,PH,2,771,Sum Hung Cuisine,Dining,873,The Peak Tram,Entertainment,2,3,0.019344570115208626,0.9144293069839478,0.4668869385495782
7188139920395947266,2023-01-13 22:14:10,2023-01-13,SG,1,973,Wellington St,Cityscape,503,Mak's Noodle,Dining,1,2,0.9731951951980591,0.8875068426132202,0.9303510189056396
7188181714429087002,2023-01-14 00:56:24,2023-01-14,PH,1,300,Hong Kong International Airport,Transit,913,Tsing Ma Bridge,Cityscape,1,2,0.4870396666228771,0.5588696002960205,0.5229546334594488
7188181714429087002,2023-01-14 00:56:24,2023-01-14,PH,2,913,Tsing Ma Bridge,Cityscape,135,Chiu Fat Porridge Noodle Restaurant,Dining,2,3,0.5588696002960205,0.7589049339294434,0.6588872671127319
7188543028167036187,2023-01-15 00:18:29,2023-01-15,PH,1,296,Hong Kong Disneyland,Entertainment,17,Adventureland,Entertainment,1,2,0.9454290568828583,0.9313735961914062,0.9384013265371323
7188543028167036187,2023-01-15 00:18:29,2023-01-15,PH,2,17,Adventureland,Entertainment,296,Hong Kong Disneyland,Entertainment,2,3,0.9313735961914062,0.9519468545913696,0.9416602253913879
7188599814790057259,2023-01-15 03:58:52,2023-01-15,US,1,300,Hong Kong International Airport,Transit,702,Sham Shui Po Government Primary School,School,1,2,0.14203725506862006,0.023143427446484566,0.08259034125755231
7188702517964836138,2023-01-15 10:37:21,2023-01-15,US,1,12,Aberdeen,area,96,Causeway Bay,area,1,2,0.9653413891792297,0.9796608090400696,0.9725010991096497
7188795277485116698,2023-01-15 16:37:17,2023-01-15,JP,1,629,Po Lin Monastery,Religious,584,Ngong Ping Village,Cultural,1,2,0.7988620549440384,0.7824760675430298,0.7906690612435341
7188795277485116698,2023-01-15 16:37:17,2023-01-15,JP,2,584,Ngong Ping Village,Cultural,629,Po Lin Monastery,Religious,2,3,0.7824760675430298,0.6405375257134438,0.7115067966282368
7189492393974959387,2023-01-17 13:42:29,2023-01-17,PH,1,300,Hong Kong International Airport,Transit,296,Hong Kong Disneyland,Entertainment,1,2,0.5108232647180557,0.8558417161305746,0.6833324904243152
7189492393974959387,2023-01-17 13:42:29,2023-01-17,PH,2,296,Hong Kong Disneyland,Entertainment,300,Hong Kong International Airport,Transit,2,3,0.8558417161305746,0.20314505696296692,0.5294933865467708
7189618324974669102,2023-01-17 21:51:40,2023-01-17,US,1,743,South Horizons,Cityscape,834,Temple Street Night Market,Shopping,1,2,0.9215345978736877,0.9154460072517395,0.9184903025627136
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,1,434,LOUIS VUITTON,Shopping,612,Pacific Place,Shopping,1,2,0.3659481108188629,0.9282658696174622,0.6471069902181625
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,2,612,Pacific Place,Shopping,873,The Peak Tram,Entertainment,2,3,0.9282658696174622,0.40729112178087234,0.6677784956991673
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,3,873,The Peak Tram,Entertainment,871,The Peak Terminus,Transit,3,4,0.40729112178087234,0.2533939778804779,0.3303425498306751
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,4,871,The Peak Terminus,Transit,944,Victoria Harbour,Cityscape,4,5,0.2533939778804779,0.9062240719795227,0.5798090249300003
7189999801088412954,2023-01-18 22:31:27,2023-01-18,PH,5,944,Victoria Harbour,Cityscape,300,Hong Kong International Airport,Transit,5,6,0.9062240719795227,0.07623946666717529,0.491231769323349
7190010515027168558,2023-01-18 23:13:10,2023-01-18,US,1,320,Hong Kong Trail,Outdoor,632,Pok Fu Lam Reservoir Rd,Outdoor,1,2,0.9217087725798289,0.6464784741401672,0.784093623359998
7190010515027168558,2023-01-18 23:13:10,2023-01-18,US,2,632,Pok Fu Lam Reservoir Rd,Outdoor,320,Hong Kong Trail,Outdoor,2,3,0.6464784741401672,0.9432932833830515,0.7948858787616093
7190763963808763162,2023-01-20 23:56:50,2023-01-20,PH,1,300,Hong Kong International Airport,Transit,913,Tsing Ma Bridge,Cityscape,1,2,0.6474579572677612,0.9074291586875916,0.7774435579776764
7191397408532614427,2023-01-22 16:54:53,2023-01-22,PH,1,850,The Grand Buffet,Dining,974,Wesleyan House,Religious,1,2,0.0439511314034462,0.12144024670124054,0.08269568905234337
7193389964355276059,2023-01-28 01:47:12,2023-01-28,PH,1,296,Hong Kong Disneyland,Entertainment,975,West Kowloon,area,1,2,0.8988560438156128,0.058091163635253906,0.47847360372543335
7193389964355276059,2023-01-28 01:47:12,2023-01-28,PH,2,975,West Kowloon,area,296,Hong Kong Disneyland,Entertainment,2,3,0.058091163635253906,0.7512254926065604,0.40465832812090713
7193389964355276059,2023-01-28 01:47:12,2023-01-28,PH,3,296,Hong Kong Disneyland,Entertainment,180,Disney's Hollywood Hotel,Hotel,3,4,0.7512254926065604,0.9162896573543549,0.8337575749804575
7193389964355276059,2023-01-28 01:47:12,2023-01-28,PH,4,180,Disney's Hollywood Hotel,Hotel,296,Hong Kong Disneyland,Entertainment,4,5,0.9162896573543549,0.7355655397986993,0.8259275985765271
7194633212616789291,2023-01-31 10:11:31,2023-01-31,US,1,300,Hong Kong International Airport,Transit,817,Tai Tam,area,1,2,0.023292403668165207,0.9229393601417542,0.4731158819049597
7194918099538332974,2023-02-01 04:39:35,2023-02-01,US,1,293,Hong Kong Convention and Exhibition Centre,Cityscape,946,Victoria Peak,Cityscape,1,2,0.6747488677501678,0.8421834707260132,0.7584661692380905
7196911359395728682,2023-02-06 13:32:03,2023-02-06,US,1,460,Lei Yue Mun,area,289,Hoi Ping Rd,Cityscape,1,2,0.664144386847814,0.6684854626655579,0.666314924756686
7197357183363861786,2023-02-07 18:21:51,2023-02-07,ID,1,296,Hong Kong Disneyland,Entertainment,96,Causeway Bay,area,1,2,0.9208918511867523,0.47091612219810486,0.6959039866924286
7198804835167243522,2023-02-11 15:59:32,2023-02-11,AU,1,543,Mong Kok Night Market,Shopping,907,Tsim Sha Tsui,area,1,2,0.9732853174209595,0.9744818210601807,0.9738835692405701
7199485900223483163,2023-02-13 12:02:28,2023-02-13,PH,1,856,The Hong Kong Polytechnic University,School,198,East Tsim Sha Tsui,Transit,1,2,0.5567639470100403,0.015952594578266144,0.2863582707941532
7199485900223483163,2023-02-13 12:02:28,2023-02-13,PH,2,198,East Tsim Sha Tsui,Transit,101,Central,area,2,3,0.015952594578266144,0.1855909824371338,0.10077178850769997
7199485900223483163,2023-02-13 12:02:28,2023-02-13,PH,3,101,Central,area,301,Hong Kong Island,Natural,3,4,0.1855909824371338,0.1501268744468689,0.16785892844200134
7199572925152857346,2023-02-13 17:40:07,2023-02-13,SG,1,598,Ocean Park,Entertainment,296,Hong Kong Disneyland,Entertainment,1,2,0.9653355479240417,0.8628308475017548,0.9140831977128983
7199572925152857346,2023-02-13 17:40:07,2023-02-13,SG,2,296,Hong Kong Disneyland,Entertainment,598,Ocean Park,Entertainment,2,3,0.8628308475017548,0.8069531619548798,0.8348920047283173
7199572925152857346,2023-02-13 17:40:07,2023-02-13,SG,3,598,Ocean Park,Entertainment,296,Hong Kong Disneyland,Entertainment,3,4,0.8069531619548798,0.8048265933990478,0.8058898776769639
7199572925152857346,2023-02-13 17:40:07,2023-02-13,SG,4,296,Hong Kong Disneyland,Entertainment,598,Ocean Park,Entertainment,4,5,0.8048265933990478,0.8469158262014389,0.8258712098002434
7199572925152857346,2023-02-13 17:40:07,2023-02-13,SG,5,598,Ocean Park,Entertainment,296,Hong Kong Disneyland,Entertainment,5,6,0.8469158262014389,0.8845784664154053,0.8657471463084221
7199572925152857346,2023-02-13 17:40:07,2023-02-13,SG,6,296,Hong Kong Disneyland,Entertainment,598,Ocean Park,Entertainment,6,7,0.8845784664154053,0.7909533977508545,0.8377659320831299
7199572925152857346,2023-02-13 17:40:07,2023-02-13,SG,7,598,Ocean Park,Entertainment,296,Hong Kong Disneyland,Entertainment,7,8,0.7909533977508545,0.9138143062591553,0.8523838520050049
7199636780872764699,2023-02-13 21:47:52,2023-02-13,ID,1,296,Hong Kong Disneyland,Entertainment,17,Adventureland,Entertainment,1,2,0.806678050330707,0.9509389400482178,0.8788084951894624
7199636780872764699,2023-02-13 21:47:52,2023-02-13,ID,2,17,Adventureland,Entertainment,296,Hong Kong Disneyland,Entertainment,2,3,0.9509389400482178,0.9075138807296753,0.9292264103889465
7199636780872764699,2023-02-13 21:47:52,2023-02-13,ID,3,296,Hong Kong Disneyland,Entertainment,560,Mystic Manor,Entertainment,3,4,0.9075138807296753,0.2694147303700447,0.58846430554986
7199636780872764699,2023-02-13 21:47:52,2023-02-13,ID,4,560,Mystic Manor,Entertainment,898,Toy Story Land,Entertainment,4,5,0.2694147303700447,0.9508820176124573,0.610148373991251
7199636780872764699,2023-02-13 21:47:52,2023-02-13,ID,5,898,Toy Story Land,Entertainment,296,Hong Kong Disneyland,Entertainment,5,6,0.9508820176124573,0.9408430582598636,0.9458625379361605
7199693977983929627,2023-02-14 01:29:57,2023-02-14,TW,1,944,Victoria Harbour,Cityscape,874,The Peninsula,Hotel,1,2,0.8504214286804199,0.9348098635673523,0.8926156461238861
7200040481177210139,2023-02-14 23:54:25,2023-02-14,PH,1,300,Hong Kong International Airport,Transit,791,THE MATCHA TOKYO,Dining,1,2,0.2404411039315164,0.8549284934997559,0.5476847987156361
7200040481177210139,2023-02-14 23:54:25,2023-02-14,PH,2,791,THE MATCHA TOKYO,Dining,874,The Peninsula,Hotel,2,3,0.8549284934997559,0.04476410150527954,0.4498462975025177
7200040481177210139,2023-02-14 23:54:25,2023-02-14,PH,3,874,The Peninsula,Hotel,944,Victoria Harbour,Cityscape,3,4,0.04476410150527954,0.8512502312660217,0.44800716638565063
7200311039185931521,2023-02-15 17:24:20,2023-02-15,AU,1,31,Arte M,Cultural,546,Monster Building,Cityscape,1,2,0.9115358591079712,0.4025682459274928,0.657052052517732
7200311039185931521,2023-02-15 17:24:20,2023-02-15,AU,2,546,Monster Building,Cityscape,197,East Coast Park Precinct,Cityscape,2,3,0.4025682459274928,0.9228166739145914,0.6626924599210421
7200747538268343578,2023-02-16 21:38:08,2023-02-16,ID,1,101,Central,area,307,Hong Kong Observation Wheel,Entertainment,1,2,0.567171573638916,0.6878539721171061,0.627512772878011
7201771741281144090,2023-02-19 15:52:39,2023-02-19,PH,1,300,Hong Kong International Airport,Transit,1042,iSQUARE,Shopping,1,2,0.22154313325881958,0.2347366362810135,0.22813988476991653
7201771741281144090,2023-02-19 15:52:39,2023-02-19,PH,2,1042,iSQUARE,Shopping,944,Victoria Harbour,Cityscape,2,3,0.2347366362810135,0.9107756614685059,0.5727561488747597
