video_date,video_n,journey_n,avg_journey_sentiment,avg_journey_sentiment_frame,avg_stops_per_journey,total_stop_n,unique_poi_n,avg_stop_sentiment,total_edge_n
2023-02-05,1,1,0.9323285222053528,0.9323285222053528,1.0,1,1,0.9323285222053528,0
2023-02-06,3,3,0.7179275784227585,0.7177828758955002,1.3333333333333333,4,4,0.7050244150062402,1
2023-02-07,3,3,0.8096630970637003,0.8346617486741809,1.3333333333333333,4,3,0.7812233194708824,1
2023-02-09,1,1,0.8531130403280258,0.8531130403280258,1.0,1,1,0.8531130403280258,0
2023-02-11,4,4,0.698963130378933,0.6990379118563843,1.25,5,5,0.7539472181512604,1
2023-02-12,1,1,0.5511554479598999,0.5511554479598999,1.0,1,1,0.5511554479598999,0
2023-02-13,3,3,0.6303376880896868,0.6434173306657208,6.0,18,9,0.7006062901794362,15
2023-02-14,2,2,0.6952308143372647,0.6330402564878266,3.0,6,4,0.629435870408391,4
2023-02-15,2,2,0.8243032404118114,0.8464502921948831,2.0,4,4,0.784971750030915,2
2023-02-16,1,1,0.627512772878011,0.6576833724975586,2.0,2,2,0.627512772878011,1
2023-02-17,1,1,0.5627053815871477,0.5627053815871477,1.0,1,1,0.5627053815871477,0
2023-02-19,1,1,0.5430334185560545,0.675696574151516,6.0,6,5,0.5430334185560545,5
2023-02-20,1,1,0.36252912878990173,0.36252912878990173,1.0,1,1,0.36252912878990173,0
2023-02-21,3,3,0.7406089107195536,0.7406089107195536,1.3333333333333333,4,4,0.7629854828119278,1
2023-02-22,2,2,0.8311649908622105,0.8311649908622105,2.0,4,3,0.8079342171549797,2
2023-02-23,3,3,0.7107408554355303,0.67923768684268,4.0,12,11,0.7272772865990799,9
2023-02-24,3,3,0.6996190564499961,0.7176094452540079,2.0,6,6,0.7226608345905939,3
2023-02-25,6,6,0.5530025723781357,0.513028692355547,3.5,21,17,0.5430377133351132,15
2023-02-26,5,5,0.5653443827578493,0.6003729035312102,4.6,23,15,0.575117716384655,18
2023-02-27,5,5,0.7822235632510413,0.7937675457767078,4.2,21,19,0.7052163283030192,16
2023-02-28,4,4,0.7421039276638167,0.681156161862115,2.25,9,7,0.6395436926362315,5
2023-03-01,3,3,0.7332927103464802,0.7332927103464802,1.6666666666666667,5,4,0.7189319152384996,2
2023-03-02,1,1,0.8609627485275269,0.8609627485275269,1.0,1,1,0.8609627485275269,0
2023-03-03,3,3,0.782722489701377,0.8140297946002749,2.3333333333333335,7,7,0.7661832443305424,4
2023-03-04,3,3,0.7592583773312745,0.7842647788070497,1.6666666666666667,5,4,0.734264995654424,2
2023-03-05,2,2,0.5516664765076712,0.6751755994212414,4.5,9,9,0.5568410055711865,7
2023-03-06,4,4,0.909878545999527,0.909878545999527,1.0,4,4,0.909878545999527,0
2023-03-07,5,5,0.772354024897019,0.7760570499395567,4.0,20,17,0.7384567053367694,15
2023-03-08,2,2,0.4929873738437891,0.4929873738437891,1.0,2,2,0.4929873738437891,0
2023-03-09,7,7,0.6612336163244331,0.622800726887016,3.0,21,14,0.5141085692187202,14
2023-03-10,4,4,0.7165173919250567,0.7168166674673557,2.0,8,7,0.6522371483345827,4
2023-03-11,10,10,0.7218401361029182,0.7207712485641241,2.9,29,21,0.6930406546883885,19
2023-03-12,4,4,0.8313226342822115,0.8342717355117202,2.75,11,7,0.782260350883007,7
2023-03-13,3,3,0.7141664048856576,0.7731080586045792,13.0,39,24,0.7261443831727604,36
2023-03-14,5,5,0.6721365248577462,0.623318793947498,1.6,8,7,0.6369046612849666,3
2023-03-16,1,1,0.8905546532736884,0.8905546532736884,1.0,1,1,0.8905546532736884,0
2023-03-17,2,2,0.44927879236638546,0.44927879236638546,1.5,3,3,0.5803614494701227,1
2023-03-18,1,1,0.9137507677078247,0.9137507677078247,1.0,1,1,0.9137507677078247,0
2023-03-19,1,1,0.4893980994820595,0.4893980994820595,2.0,2,2,0.4893980994820595,1
2023-03-20,1,1,0.18756558373570442,0.18756558373570442,2.0,2,2,0.18756558373570442,1
2023-03-21,6,6,0.7006215180166894,0.6873247673735022,2.1666666666666665,13,10,0.7728832925645969,7
2023-03-22,3,3,0.8915612118111716,0.8875208364592658,2.0,6,6,0.8962853203217188,3
2023-03-23,2,2,0.8758156187832355,0.8758156187832355,1.5,3,3,0.8580631663401922,1
2023-03-24,2,2,0.7647489355877042,0.7647489355877042,2.5,5,4,0.6575816705822944,3
2023-03-25,1,1,0.43336720764636993,0.43336720764636993,2.0,2,2,0.43336720764636993,1
2023-03-26,1,1,0.7368915885213821,0.8444708660244942,7.0,7,7,0.7368915885213821,6
2023-03-27,6,6,0.6032587191871839,0.6096443083257811,1.6666666666666667,10,9,0.6440302745790946,4
2023-03-28,4,4,0.8482860281753044,0.8570550152411064,2.75,11,9,0.7551755237985741,7
2023-03-29,1,1,0.3536521904170513,0.3536521904170513,1.0,1,1,0.3536521904170513,0
2023-03-30,3,3,0.779312136745642,0.7696554140084318,3.0,9,5,0.6742038928248264,6
2023-03-31,3,3,0.8207189622852537,0.8159661882453495,2.6666666666666665,8,8,0.8074435268839201,5
2023-04-01,3,3,0.8952189882596334,0.8952189882596334,1.3333333333333333,4,4,0.8710232079029083,1
2023-04-02,9,9,0.7404678813864021,0.7419480499073621,5.888888888888889,53,33,0.6941354245872898,44
2023-04-03,2,2,0.3926840126514435,0.3926840126514435,1.5,3,3,0.43820836146672565,1
2023-04-04,3,3,0.5933486585248084,0.5774941679740709,2.3333333333333335,7,6,0.7625064263234334,4
2023-04-05,1,1,0.5304091399302706,0.4462084546685219,4.0,4,4,0.5304091399302706,3
2023-04-06,1,1,0.558790347725153,0.6019742966940006,5.0,5,5,0.558790347725153,4
2023-04-07,2,2,0.506669607013464,0.506669607013464,1.0,2,2,0.506669607013464,0
2023-04-08,4,4,0.5845985437432926,0.6023752926848829,1.75,7,6,0.5518217938286918,3
2023-04-09,2,2,0.8921119421720505,0.9147274540020869,1.5,3,3,0.8727433681488037,1
2023-04-10,8,8,0.6625992905348539,0.6532760608421262,4.125,33,23,0.7385342653970391,25
2023-04-11,1,1,0.7197202948853374,0.7594171613454819,8.0,8,8,0.7197202948853374,7
2023-04-12,4,4,0.6914942061994225,0.6914942061994225,2.25,9,9,0.6736839010069767,5
2023-04-13,2,2,0.6604231909538308,0.7641088026575744,2.5,5,5,0.6973166478176911,3
2023-04-14,1,1,0.38589930534362793,0.38589930534362793,1.0,1,1,0.38589930534362793,0
2023-04-15,1,1,0.7921044826507568,0.7921044826507568,1.0,1,1,0.7921044826507568,0
2023-04-16,3,3,0.4518405106805619,0.4319374766200781,3.6666666666666665,11,10,0.5557228096506812,8
2023-04-17,1,1,0.8577428390582403,0.8115754555910826,5.0,5,4,0.8577428390582403,4
2023-04-19,4,4,0.8626966268677886,0.8535220576683059,1.25,5,3,0.8642862173604469,1
2023-04-20,2,2,0.8595465411742529,0.8425583839416504,2.0,4,4,0.8051941439509391,2
2023-04-21,2,2,0.8172514736652374,0.8172514736652374,2.0,4,4,0.783581867814064,2
2023-04-22,3,3,0.4619004491492606,0.48191920039453756,6.0,18,13,0.6571664448994665,15
2023-04-23,5,5,0.6228528943657875,0.6363262897020294,2.2,11,11,0.6452759006258213,6
2023-04-24,1,1,0.6184567794203758,0.6091253863913673,2.0,2,2,0.6184567794203758,1
2023-04-25,1,1,0.8348017036914825,0.8348017036914825,1.0,1,1,0.8348017036914825,0
2023-04-26,1,1,0.9181123375892639,0.9181123375892639,2.0,2,2,0.9181123375892639,1
2023-04-27,3,3,0.8237772963389203,0.8061484901441468,2.6666666666666665,8,7,0.7542770986134807,5
2023-04-29,3,3,0.7211234693725904,0.7301671718557676,4.333333333333333,13,8,0.7932568146632268,10
2023-04-30,3,3,0.8520892434080856,0.852827808214482,3.0,9,8,0.7628862946055258,6
2023-05-01,6,6,0.4905431617999933,0.4973122192184545,3.3333333333333335,20,17,0.719167635597599,14
2023-05-02,4,4,0.6825861383396654,0.6825861383396654,3.5,14,9,0.7253742238997922,10
2023-05-03,4,4,0.6504944856472623,0.6888256868502746,3.75,15,13,0.6440526205839382,11
2023-05-04,4,4,0.8885248506611043,0.8885248506611043,1.25,5,4,0.8840601189569993,1
2023-05-05,3,3,0.7766064753962887,0.8141483249086322,2.6666666666666665,8,8,0.6880656072869897,5
2023-05-06,3,3,0.7497706636786461,0.723210773534245,1.6666666666666667,5,5,0.7120767265558243,2
2023-05-07,3,3,0.7427332551735971,0.7330736542534497,3.3333333333333335,10,8,0.7579042315793534,7
2023-05-08,1,1,0.6080443114042282,0.6080443114042282,5.0,5,5,0.6080443114042282,4
2023-05-09,1,1,0.846947987874349,0.846947987874349,3.0,3,3,0.846947987874349,2
2023-05-10,3,3,0.5625657683445348,0.546213020171438,3.6666666666666665,11,10,0.5969049964438785,8
2023-05-11,4,4,0.7522571635742983,0.7385106384754181,2.25,9,6,0.7136632472276687,5
2023-05-12,3,3,0.8667123979992337,0.8675317196618942,2.6666666666666665,8,7,0.9031606093049049,5
2023-05-14,2,2,0.7268136296242551,0.7564729440054208,3.5,7,6,0.5608338054011524,5
2023-05-15,5,5,0.7146933095411923,0.712653592900084,2.8,14,12,0.7780991179405212,9
2023-05-16,1,1,0.6645928621292114,0.6645928621292114,1.0,1,1,0.6645928621292114,0
2023-05-17,1,1,0.9307349324226379,0.9307349324226379,1.0,1,1,0.9307349324226379,0
2023-05-18,6,6,0.48758732341229916,0.48363306198237294,2.1666666666666665,13,8,0.5316817571337407,7
2023-05-19,2,2,0.5018154248181317,0.5354468436403708,3.5,7,6,0.5415782059232394,5
2023-05-20,3,3,0.7273612489243821,0.718908291310072,2.6666666666666665,8,6,0.6258430183488166,5
2023-05-21,1,1,0.7007732718872527,0.6929044802823374,16.0,16,15,0.7007732718872527,15
2023-05-22,2,2,0.6602967220935083,0.6885779585835397,5.0,10,9,0.6584045264869929,8
2023-05-23,3,3,0.5724211869312933,0.5632942379571689,4.333333333333333,13,10,0.7241623911958857,10
2023-05-24,6,6,0.5998962222683906,0.6003750576874828,4.166666666666667,25,22,0.6752229895318549,19
2023-05-25,1,1,0.8828045725822449,0.8828045725822449,1.0,1,1,0.8828045725822449,0
2023-05-26,1,1,0.8916475027799606,0.8916475027799606,1.0,1,1,0.8916475027799606,0
2023-05-27,2,2,0.06957434676587582,0.06957434676587582,1.0,2,2,0.06957434676587582,0
2023-05-28,4,4,0.9223955944180489,0.9223955944180489,1.25,5,3,0.9101158142089844,1
2023-05-29,2,2,0.7209348382258958,0.7209348382258958,1.5,3,3,0.6545125483111902,1
2023-05-30,3,3,0.7080697601799061,0.7275432465331896,2.6666666666666665,8,8,0.6998072808297972,5
2023-05-31,3,3,0.6026785925976813,0.6153327040374279,2.6666666666666665,8,7,0.6499492331141872,5
2023-06-01,2,2,0.8116171530314854,0.8091670274734497,4.5,9,9,0.8533685108025869,7
2023-06-02,2,2,0.9142996370792389,0.9142996370792389,1.0,2,2,0.9142996370792389,0
2023-06-03,3,3,0.5811189132786932,0.5923986530138386,3.6666666666666665,11,7,0.672993385849835,8
2023-06-04,5,5,0.8375837708512941,0.851140229039722,2.2,11,9,0.7779868832140259,6
2023-06-05,2,2,0.5528490499420851,0.5404448259478578,7.0,14,9,0.46856865317871177,12
2023-06-06,1,1,0.6408386158623866,0.7505596627348236,7.0,7,7,0.6408386158623866,6
2023-06-07,6,6,0.8607699329654376,0.8567141870657603,1.8333333333333333,11,10,0.8594537241892382,5
2023-06-08,2,2,0.058098314329981804,0.058098314329981804,1.0,2,2,0.058098314329981804,0
2023-06-09,3,3,0.6088586846987406,0.6088586846987406,1.3333333333333333,4,4,0.6206766441464424,1
2023-06-10,2,2,0.8857429611186187,0.8897723406553268,3.5,7,6,0.8804955801793507,5
2023-06-11,4,4,0.6691223840332694,0.6698245098485667,5.0,20,18,0.740620885292689,16
2023-06-13,3,3,0.5441999728480975,0.5441999728480975,1.0,3,2,0.5441999728480975,0
2023-06-14,5,5,0.7926303531229496,0.7826407261405672,3.0,15,8,0.7245023927754826,10
2023-06-15,3,3,0.6044951440943849,0.6044951440943849,2.6666666666666665,8,7,0.6683553207188934,5
2023-06-16,3,3,0.6302913028078202,0.6302913028078202,1.0,3,3,0.6302913028078202,0
2023-06-17,1,1,0.6118793860077858,0.6118793860077858,4.0,4,4,0.6118793860077858,3
2023-06-18,2,2,0.5455674007534981,0.5455674007534981,1.0,2,2,0.5455674007534981,0
2023-06-19,2,2,0.7083423733711243,0.7083423733711243,3.0,6,3,0.8445884188016256,4
2023-06-20,2,2,0.4927009938595196,0.4790025325802465,3.5,7,7,0.5142147129933748,5
2023-06-21,1,1,0.7583950928279332,0.7583950928279332,7.0,7,6,0.7583950928279332,6
2023-06-22,3,3,0.6538651370716215,0.7070649759185436,1.6666666666666667,5,4,0.6136476226376765,2
2023-06-23,2,2,0.8716028966009617,0.8900178984245833,5.5,11,10,0.8588829683986577,9
2023-06-25,3,3,0.782733663668235,0.7975351600310742,3.3333333333333335,10,8,0.7572492161393166,7
2023-06-26,1,1,0.863661378622055,0.863661378622055,1.0,1,1,0.863661378622055,0
2023-06-27,2,2,0.31957296896725895,0.34559256574985653,6.0,12,11,0.334430740835766,10
2023-06-28,1,1,0.9538843631744385,0.9538843631744385,1.0,1,1,0.9538843631744385,0
2023-06-29,2,2,0.3668291727080941,0.3668291727080941,1.5,3,3,0.330388804897666,1
2023-06-30,1,1,0.9079188108444214,0.9079188108444214,1.0,1,1,0.9079188108444214,0
2023-07-02,3,3,0.7947727021498557,0.7969450169139437,5.0,15,9,0.8300721267859141,12
2023-07-03,2,2,0.6496503935712907,0.673918148657928,3.0,6,5,0.6496503935712907,4
2023-07-04,3,3,0.9303227039536944,0.9373527822395166,3.6666666666666665,11,5,0.9163867956347237,8
2023-07-05,3,3,0.39331509602359604,0.4082882378826893,2.0,6,5,0.49237897849848705,3
2023-07-06,4,4,0.5500186864441882,0.5737271649685378,4.25,17,15,0.6684946190821481,13
2023-07-07,2,2,0.5877495602859806,0.6138698952272534,1.5,3,3,0.4617236648789711,1
2023-07-08,4,4,0.6486407537013292,0.6486407537013292,2.0,8,7,0.6062086056917906,4
2023-07-09,2,2,0.34181960330655176,0.30843978794291615,2.0,4,3,0.34181960330655176,2
2023-07-10,2,2,0.6929753422737122,0.7664807637532551,2.5,5,5,0.6861055493354797,3
2023-07-11,3,3,0.7402440073589484,0.7188079406817754,3.0,9,7,0.6954600297742419,6
2023-07-12,5,5,0.6916847890863816,0.6936229541897774,1.2,6,6,0.6051173609577948,1
2023-07-13,3,3,0.8297927859756681,0.8297927859756681,2.3333333333333335,7,5,0.804918674486024,4
2023-07-14,4,4,0.6349645098671317,0.6349645098671317,2.0,8,5,0.4424598882906139,4
2023-07-15,6,6,0.5853888466126389,0.5941181263327598,4.166666666666667,25,24,0.6767840677499771,19
2023-07-16,3,3,0.7916302780310313,0.7916302780310313,1.3333333333333333,4,3,0.7536257281899452,1
2023-07-17,1,1,0.5378437495479981,0.4873724389821291,6.0,6,6,0.5378437495479981,5
2023-07-18,3,3,0.8857104689986617,0.8973123311996459,1.6666666666666667,5,5,0.8701078494389852,2
2023-07-19,1,1,0.8869915008544922,0.8869915008544922,2.0,2,2,0.8869915008544922,1
2023-07-20,2,2,0.48078599851578474,0.5042553807143122,3.5,7,7,0.6839270064873355,5
2023-07-21,2,2,0.7602580443024636,0.7586732277503381,4.0,8,8,0.8086534757167101,6
2023-07-22,2,2,0.8009294827126894,0.8133518148375594,2.0,4,3,0.7423779903864017,2
2023-07-23,5,5,0.6718866478403409,0.682735333442688,2.6,13,12,0.6340258257511334,8
2023-07-24,5,5,0.8571842530038621,0.8571842530038621,2.8,14,14,0.7809181196349008,9
2023-07-25,6,6,0.6743380823417714,0.6885076039715817,1.3333333333333333,8,5,0.6373057904604235,2
2023-07-26,1,1,0.7291500597660031,0.7291500597660031,1.0,1,1,0.7291500597660031,0
2023-07-27,3,3,0.7299156569205619,0.6880903110290552,5.666666666666667,17,8,0.7527397671657032,14
2023-07-28,3,3,0.715750091528106,0.7265253447824054,3.3333333333333335,10,10,0.5253976084912817,7
2023-07-29,3,3,0.7845700369798578,0.7634671031135238,2.0,6,4,0.7363492447184399,3
2023-07-30,1,1,0.35840975244839984,0.35840975244839984,3.0,3,3,0.35840975244839984,2
2023-07-31,5,5,0.8489564272155985,0.8369443687106365,3.2,16,11,0.8646842359739821,11
2023-08-01,4,4,0.7169910377512375,0.7169910377512375,1.75,7,3,0.8056337141564914,3
2023-08-02,1,1,0.9537531733512878,0.9537531733512878,1.0,1,1,0.9537531733512878,0
2023-08-03,3,3,0.7080585158740481,0.7080585158740481,3.0,9,9,0.6902941991057661,6
2023-08-04,2,2,0.6435628997782866,0.6587278753519058,4.0,8,7,0.6424776753410697,6
2023-08-05,5,5,0.4551473706960678,0.44887127590676146,1.8,9,6,0.3987813162168971,4
2023-08-06,3,3,0.6881375774672186,0.6398537331985102,2.6666666666666665,8,8,0.6910060447019836,5
2023-08-07,3,3,0.38639084410129315,0.4392135970432449,2.3333333333333335,7,7,0.3723025542373458,4
2023-08-08,6,6,0.7451525870710611,0.7417016178369522,2.5,15,14,0.7688070615132649,9
2023-08-09,2,2,0.7717988744603865,0.789619057767448,10.5,21,18,0.7711658033113631,19
2023-08-10,5,5,0.7130203112959862,0.7130203112959862,1.2,6,4,0.7059728788832823,1
2023-08-12,2,2,0.7227816481276282,0.8309375376751026,2.0,4,3,0.6002520370807144,2
2023-08-13,2,2,0.38697607908397913,0.3738083891062574,4.5,9,9,0.6738161326696476,7
2023-08-14,4,4,0.8312403570860625,0.8312403570860625,1.75,7,7,0.6966328254767827,3
2023-08-15,4,4,0.6866445113594334,0.6995314806699753,1.5,6,5,0.6627999107870791,2
2023-08-16,1,1,0.5676870346069336,0.5676870346069336,3.0,3,3,0.5676870346069336,2
2023-08-17,2,2,0.9069418216293508,0.9061274528503418,6.0,12,10,0.926919254163901,10
2023-08-18,6,6,0.577573478842775,0.5828564181569077,2.8333333333333335,17,16,0.6906706975663409,11
2023-08-19,4,4,0.7134042249526829,0.7134042249526829,1.75,7,7,0.6769724251436335,3
2023-08-20,2,2,0.7771705836057663,0.7771705836057663,1.0,2,2,0.7771705836057663,0
2023-08-21,3,3,0.706104289326403,0.728797005282508,2.0,6,6,0.673826412194305,3
2023-08-22,6,6,0.6320292871859339,0.6438457027077674,1.3333333333333333,8,7,0.6487614093969266,2
2023-08-23,7,7,0.6044870551470872,0.5955533033871389,2.0,14,10,0.594862103585031,7
2023-08-24,6,6,0.6218961610010377,0.6169030887195496,1.6666666666666667,10,10,0.525129388562507,4
2023-08-25,4,4,0.5544100184208498,0.5511785174477035,4.75,19,9,0.6082447332967269,15
2023-08-26,6,6,0.7144424272183744,0.7108339525034858,1.8333333333333333,11,10,0.6065870881588622,5
2023-08-27,8,8,0.6775671827959278,0.7009852609630408,5.0,40,31,0.6102427680439062,32
2023-08-29,4,4,0.7593061443961536,0.7320310879967756,5.75,23,20,0.5756124956330851,19
2023-08-30,3,3,0.4598501722017924,0.4598501722017924,1.3333333333333333,4,4,0.46576084941625595,1
2023-08-31,4,4,0.7625640369175624,0.7426120370759496,4.5,18,17,0.7961043531799482,14
2023-09-01,3,3,0.7912679968608751,0.8041391654147042,4.333333333333333,13,11,0.7398466083865899,10
2023-09-02,5,5,0.587255818367241,0.6053667173720896,3.6,18,14,0.6251594635643183,13
2023-09-03,4,4,0.8315607149124844,0.8372273818871084,2.75,11,8,0.8465180135575462,7
2023-09-04,1,1,0.3993971471985181,0.3993971471985181,1.0,1,1,0.3993971471985181,0
2023-09-05,4,4,0.8071502099434534,0.8009520620107651,2.75,11,9,0.790519042448564,7
2023-09-06,4,4,0.7527287323027849,0.7539357797553142,1.5,6,6,0.8213750260571638,2
2023-09-07,3,3,0.4392770417034626,0.4392770417034626,1.0,3,3,0.4392770417034626,0
2023-09-08,1,1,0.6442836001515388,0.6932702679187059,5.0,5,4,0.6442836001515388,4
2023-09-09,3,3,0.8263643514364958,0.8551305005395854,5.0,15,14,0.8193506863382127,12
2023-09-10,4,4,0.7074557337909937,0.7074557337909937,1.75,7,6,0.6843468440430505,3
2023-09-12,6,6,0.7000305176609092,0.7000305176609092,1.6666666666666667,10,7,0.6337795354425907,4
2023-09-13,4,4,0.6454645882909879,0.6596578567435867,4.75,19,14,0.5755578298938641,15
2023-09-14,2,2,0.7246143125618497,0.7075502190738916,1.5,3,2,0.735732353809807,1
2023-09-15,2,2,0.6924002335523256,0.7443252654480083,6.0,12,8,0.6747279649548646,10
2023-09-16,1,1,0.6605733186006546,0.6605733186006546,5.0,5,4,0.6605733186006546,4
2023-09-17,6,6,0.6253731280841209,0.606238613774379,2.5,15,11,0.6444134877456559,9
2023-09-18,2,2,0.7833797918124632,0.8024614350362258,2.5,5,3,0.686405366117304,3
2023-09-19,4,4,0.8989520817995071,0.9067358762025833,2.0,8,6,0.8832957707345486,4
2023-09-20,2,2,0.7343780219554901,0.7343780219554901,1.5,3,3,0.6958729108174642,1
2023-09-21,3,3,0.7410131891568502,0.7410131891568502,1.6666666666666667,5,5,0.736664640903473,2
2023-09-22,7,7,0.7300187778444245,0.730351857328989,3.5714285714285716,25,19,0.6841795792115423,18
2023-09-23,6,6,0.8192558096790755,0.8192558096790755,1.5,9,9,0.8394650987085002,3
2023-09-24,9,9,0.6381518916147534,0.6388214728182734,3.888888888888889,35,30,0.6215472034932602,26
2023-09-25,6,6,0.6279734088484907,0.6624903208540891,3.6666666666666665,22,16,0.5353863683390104,16
2023-09-26,4,4,0.6969180881908772,0.7314887107194712,7.0,28,24,0.6184007453251412,24
2023-09-27,1,1,0.3876471221446991,0.3876471221446991,1.0,1,1,0.3876471221446991,0
2023-09-28,2,2,0.9298598766326904,0.9298598766326904,1.0,2,2,0.9298598766326904,0
2023-09-29,4,4,0.9008432601888974,0.9000119355817635,1.5,6,4,0.9138948602808846,2
2023-09-30,1,1,0.904256143990685,0.904256143990685,1.0,1,1,0.904256143990685,0
2023-10-01,1,1,0.3289323067292571,0.2184074930846691,2.0,2,2,0.3289323067292571,1
2023-10-02,2,2,0.9035629406571388,0.9258768161137898,7.0,14,14,0.8719458154269627,12
2023-10-03,2,2,0.8037844598293304,0.8037844598293304,1.0,2,2,0.8037844598293304,0
2023-10-04,1,1,0.5099795311689377,0.5099795311689377,1.0,1,1,0.5099795311689377,0
2023-10-05,6,6,0.4523694866543843,0.49157849414688015,2.1666666666666665,13,11,0.4171479990562567,7
2023-10-06,2,2,0.5888108871877193,0.5888108871877193,1.5,3,3,0.4877985467513402,1
2023-10-07,1,1,0.5746010690927505,0.5746010690927505,1.0,1,1,0.5746010690927505,0
2023-10-08,3,3,0.7240788903501297,0.732500586244795,2.0,6,6,0.5940675768587323,3
2023-10-09,2,2,0.8723457083106041,0.8728130608797073,2.0,4,4,0.8723457083106041,2
2023-10-10,3,3,0.8244569119479922,0.8112595611148411,2.0,6,6,0.8372093588113785,3
2023-10-11,1,1,0.3057236783206463,0.3057236783206463,3.0,3,3,0.3057236783206463,2
2023-10-12,2,2,0.5715249648783356,0.5450334701687097,3.0,6,6,0.47818112652748823,4
2023-10-13,1,1,0.9527720709641775,0.9527720709641775,1.0,1,1,0.9527720709641775,0
2023-10-14,1,1,0.8767054975032806,0.8767054975032806,2.0,2,2,0.8767054975032806,1
2023-10-15,6,6,0.8041244724361847,0.7911889886147239,2.6666666666666665,16,14,0.7831361545463248,10
2023-10-16,1,1,0.885115921497345,0.885115921497345,2.0,2,2,0.885115921497345,1
2023-10-17,4,4,0.40389610027583933,0.4127201023822029,2.75,11,8,0.37705115827195573,7
2023-10-18,4,4,0.7353196022721629,0.7594870348638367,2.5,10,8,0.6734418467308084,6
2023-10-19,1,1,0.9321837405140481,0.9321837405140481,1.0,1,1,0.9321837405140481,0
2023-10-20,6,6,0.8785003341458463,0.8856328875378326,1.8333333333333333,11,6,0.850641074234789,5
2023-10-21,3,3,0.8901108831522011,0.9057938482750346,5.0,15,15,0.895328667192232,12
2023-10-22,4,4,0.6579774764041224,0.6812535702418698,4.75,19,17,0.6027435995769083,15
2023-10-23,3,3,0.6290689759784275,0.7183664308653936,1.3333333333333333,4,4,0.6077591384450595,1
2023-10-24,4,4,0.6504366267676925,0.7456128257535004,2.75,11,10,0.7402028837893865,7
2023-10-25,5,5,0.7373382925055921,0.7428994299533467,2.2,11,10,0.6942060777748172,6
2023-10-26,4,4,0.8145852162968367,0.8218976044820414,4.75,19,15,0.7551138224570375,15
2023-10-27,4,4,0.5853654839344927,0.5942011149621315,6.75,27,20,0.675288503614256,23
2023-10-28,5,5,0.48119259784714535,0.4887114638844744,2.6,13,11,0.531045904135078,8
2023-10-29,3,3,0.6156040043496187,0.541354350623383,3.6666666666666665,11,8,0.6172849853559361,8
2023-11-01,3,3,0.6240820673604807,0.6240820673604807,1.0,3,3,0.6240820673604807,0
2023-11-02,2,2,0.8659497300783793,0.8665565876290202,6.0,12,8,0.7998153799109988,10
2023-11-04,3,3,0.9182265798250834,0.9182265798250834,2.3333333333333335,7,6,0.9175137536866325,4
2023-11-05,1,1,0.611909031867981,0.611909031867981,1.0,1,1,0.611909031867981,0
2023-11-06,3,3,0.6912410292360517,0.6912410292360517,2.0,6,6,0.6385437001784643,3
2023-11-07,2,2,0.7607079729075648,0.7583279341924936,3.5,7,6,0.8414178878911549,5
2023-11-08,6,6,0.8037909933924675,0.808045361008909,1.1666666666666667,7,5,0.8105346363782883,1
2023-11-09,2,2,0.7923007309436798,0.7923007309436798,3.0,6,6,0.7392809291680654,4
2023-11-10,7,7,0.8488691343232249,0.8437882504811002,2.7142857142857144,19,13,0.8337173396367966,12
2023-11-11,2,2,0.5852978304028511,0.6043587520718574,2.5,5,5,0.6330330908298493,3
2023-11-12,1,1,0.8076317755815884,0.836745180089825,18.0,18,17,0.8076317755815884,17
2023-11-13,9,9,0.7296558387945464,0.7069297102038506,2.3333333333333335,21,14,0.7237022180760663,12
2023-11-14,6,6,0.7975654943529783,0.829102990548985,4.166666666666667,25,12,0.694694330607514,19
2023-11-15,5,5,0.6806446467753914,0.6896476180070923,3.0,15,13,0.6530659237669574,10
2023-11-16,6,6,0.8503194531356847,0.8503194531356847,2.3333333333333335,14,10,0.8575487729339372,8
2023-11-17,3,3,0.5747478088295018,0.589292544623216,2.6666666666666665,8,6,0.7157247945045432,5
2023-11-18,6,6,0.8284169457326032,0.8237638407584393,1.5,9,6,0.8180595463273501,3
2023-11-19,6,6,0.7331368506013874,0.7458398941135597,2.5,15,12,0.7288913206448631,9
2023-11-20,5,5,0.8363279260188138,0.8236895519740137,4.4,22,16,0.800216048705952,17
2023-11-21,4,4,0.6636360994251889,0.6863027964386025,2.5,10,7,0.6702738647792665,6
2023-11-22,7,7,0.5120928307805135,0.5232707427320432,2.5714285714285716,18,15,0.5970770405605434,11
2023-11-23,8,8,0.8082188254843156,0.8157058622688055,2.25,18,11,0.8472781676385137,10
2023-11-24,4,4,0.6084175283710161,0.6084175283710161,1.75,7,7,0.5212311006727673,3
2023-11-25,5,5,0.7066495925045222,0.7061485122766148,3.2,16,14,0.7066339733362125,11
2023-11-26,1,1,0.9221945181488991,0.9225463271141052,4.0,4,4,0.9221945181488991,3
2023-11-27,10,10,0.7776695982507693,0.7793041374488997,2.0,20,15,0.7909058916437416,10
2023-11-28,7,7,0.680305890377172,0.6825615574373127,2.142857142857143,15,12,0.6929095172187127,8
2023-11-29,6,6,0.8348333583109908,0.8259013024946817,2.3333333333333335,14,11,0.7435196603692713,8
2023-11-30,5,5,0.8667819431143722,0.8481480487560231,2.4,12,8,0.8382534552757858,7
2023-12-01,9,9,0.7472866322700676,0.7391591934427196,3.6666666666666665,33,26,0.8126324761314868,24
