video_date,poi_cate,journey_n,stop_n,avg_stop_sentiment
2024-01-15,Outdoor,1,1,0.8214523494243622
2024-01-15,Religious,16,19,0.7880889373390298
2024-01-15,School,1,1,0.8971207141876221
2024-01-15,Shopping,7,7,0.6356885387961354
2024-01-15,Transit,15,16,0.4748120257863775
2024-01-15,area,22,36,0.6063802894722257
2024-01-16,Cityscape,15,16,0.7596748099313118
2024-01-16,Cultural,3,4,0.7171221549312273
2024-01-16,Dining,10,11,0.9072524977452828
2024-01-16,Entertainment,72,90,0.9145900903086681
2024-01-16,Hotel,2,2,0.9107521176338196
2024-01-16,Natural,10,12,0.8795300419959756
2024-01-16,Outdoor,3,3,0.7874736984570821
2024-01-16,Religious,4,8,0.8612686852614085
2024-01-16,School,1,1,0.5225314497947693
2024-01-16,Shopping,7,8,0.7364431880414486
2024-01-16,Transit,10,10,0.5283215663706262
2024-01-16,area,11,17,0.7049927812288789
2024-01-17,Cityscape,12,13,0.7530696065380023
2024-01-17,Cultural,2,3,0.6929951806863149
2024-01-17,Dining,6,8,0.6816761414520442
2024-01-17,Entertainment,55,65,0.9105829915289348
2024-01-17,Hotel,5,8,0.8219788353890181
2024-01-17,Natural,6,8,0.9027182869613171
2024-01-17,Outdoor,7,7,0.923754381281989
2024-01-17,Religious,9,11,0.6798231883934049
2024-01-17,Shopping,7,8,0.5767865125089884
2024-01-17,Transit,13,13,0.521498573729052
2024-01-17,area,10,10,0.5377340334157149
2024-01-18,Cityscape,31,38,0.8309586752663579
2024-01-18,Cultural,9,12,0.7775726587860845
2024-01-18,Dining,5,5,0.6177421987056733
2024-01-18,Entertainment,72,85,0.9068230799366603
2024-01-18,Hotel,6,7,0.8030017750603812
2024-01-18,Natural,10,12,0.851738278609183
2024-01-18,Religious,12,16,0.8032834030066928
2024-01-18,Shopping,4,4,0.7355753257870674
2024-01-18,Transit,18,22,0.5155598566034866
2024-01-18,area,19,20,0.6328263620845973
2024-01-19,Cityscape,21,31,0.8057839812170113
2024-01-19,Cultural,4,4,0.7702715100781263
2024-01-19,Dining,7,8,0.739836947992444
2024-01-19,Entertainment,64,82,0.9098967837601374
2024-01-19,Hotel,5,7,0.8783070260570163
2024-01-19,Natural,12,13,0.7860409777898055
2024-01-19,Outdoor,6,6,0.8852865298589071
2024-01-19,Religious,6,12,0.7427326794713736
2024-01-19,Shopping,7,8,0.7779074423015118
2024-01-19,Transit,11,13,0.4023528456305846
2024-01-19,area,17,20,0.6511992880725301
2024-01-20,Cityscape,17,21,0.6424384178032005
2024-01-20,Cultural,8,9,0.6582788576682409
2024-01-20,Dining,8,8,0.7743492111330852
2024-01-20,Entertainment,51,60,0.8856060098831297
2024-01-20,Hotel,8,9,0.8495964410680312
2024-01-20,Natural,9,17,0.8153647610223761
2024-01-20,Outdoor,2,3,0.6428862909475962
2024-01-20,Religious,12,23,0.6976056641534619
2024-01-20,Shopping,7,9,0.7806704579680054
2024-01-20,Transit,10,14,0.27058386410187396
2024-01-20,area,13,16,0.7943013203330338
2024-01-21,Cityscape,27,32,0.6994294147395218
2024-01-21,Cultural,4,4,0.870044007897377
2024-01-21,Dining,5,7,0.8697856470030182
2024-01-21,Entertainment,56,63,0.8868948206315018
2024-01-21,Hotel,5,7,0.7392736843654087
2024-01-21,Natural,9,10,0.8684205719402858
2024-01-21,Outdoor,3,3,0.7852707306543986
2024-01-21,Religious,6,11,0.8762055770917372
2024-01-21,Shopping,8,12,0.8695471998718051
2024-01-21,Transit,15,17,0.2812407062407218
2024-01-21,area,14,15,0.8186358412106832
2024-01-22,Cityscape,14,17,0.7442907244697505
2024-01-22,Cultural,6,9,0.7481751607524024
2024-01-22,Dining,8,10,0.7334394380450249
2024-01-22,Entertainment,46,61,0.8979735354864995
2024-01-22,Hotel,3,3,0.8845527569452921
2024-01-22,Natural,6,9,0.8937453086729403
2024-01-22,Outdoor,6,7,0.8331105538776943
2024-01-22,Religious,8,12,0.7835235148668289
2024-01-22,Shopping,6,6,0.6088756869236628
2024-01-22,Transit,9,9,0.4900747174397111
2024-01-22,area,13,17,0.7957617596668356
2024-01-23,Cityscape,12,15,0.8851321749270908
2024-01-23,Cultural,4,6,0.7085629366338253
2024-01-23,Dining,2,2,0.43110501021146774
2024-01-23,Entertainment,41,56,0.9164490158190477
2024-01-23,Hotel,5,6,0.7510324376635253
2024-01-23,Natural,9,9,0.8884865045547485
2024-01-23,Outdoor,7,7,0.898990382750829
2024-01-23,Religious,7,8,0.6858047973364592
2024-01-23,Shopping,4,4,0.765447348356247
2024-01-23,Transit,9,10,0.724242877960205
2024-01-23,area,15,18,0.7068225219845772
2024-01-24,Cityscape,22,29,0.7581732050121862
2024-01-24,Cultural,4,5,0.6826348602771759
2024-01-24,Dining,7,8,0.9071277305483818
2024-01-24,Entertainment,42,61,0.8930945207884876
2024-01-24,Hotel,4,7,0.8450854101351329
2024-01-24,Natural,5,8,0.8967693969607353
2024-01-24,Outdoor,7,9,0.775637663240695
2024-01-24,Religious,3,4,0.7135438621044159
2024-01-24,Shopping,7,9,0.7567214336660173
2024-01-24,Transit,14,15,0.56380560697012
2024-01-24,area,15,20,0.5695281496193881
2024-01-25,Cityscape,20,23,0.7691707913588354
2024-01-25,Cultural,5,5,0.8416472554206849
2024-01-25,Dining,1,1,0.9450579285621643
2024-01-25,Entertainment,50,64,0.9057165363553774
2024-01-25,Natural,11,13,0.8341795534659654
2024-01-25,Outdoor,5,5,0.7930646359920501
2024-01-25,Religious,6,6,0.807155094212956
2024-01-25,Shopping,9,10,0.7430473297834397
2024-01-25,Transit,11,12,0.5616230286864771
2024-01-25,area,18,19,0.7220039714637556
2024-01-26,Cityscape,28,44,0.7977830704414484
2024-01-26,Cultural,7,9,0.7386443151368035
2024-01-26,Dining,7,9,0.7633049576370804
2024-01-26,Entertainment,60,90,0.888119715500475
2024-01-26,Hotel,9,12,0.7478078153150688
2024-01-26,Natural,12,13,0.7993350498951398
2024-01-26,Outdoor,7,7,0.7882183933453192
2024-01-26,Religious,5,6,0.6946661149462064
2024-01-26,Shopping,7,9,0.8456888426336701
2024-01-26,Transit,11,14,0.4181835717477259
2024-01-26,area,23,29,0.6548984781068203
2024-01-27,Cityscape,35,50,0.7527073158106456
2024-01-27,Cultural,12,16,0.7784769926220179
2024-01-27,Dining,10,12,0.7457753229579884
2024-01-27,Entertainment,68,99,0.9046454986423942
2024-01-27,Hotel,3,3,0.7926593739539385
2024-01-27,Natural,13,28,0.8961574142532689
2024-01-27,Outdoor,7,7,0.7926738813652524
2024-01-27,Religious,14,28,0.7790371142327785
2024-01-27,Shopping,13,15,0.6362389893736691
2024-01-27,Transit,13,15,0.6140705063732134
2024-01-27,area,20,25,0.7038104150692622
2024-01-28,Cityscape,23,28,0.8557827533000991
2024-01-28,Cultural,11,14,0.7765869331501779
2024-01-28,Dining,3,3,0.7496278484662374
2024-01-28,Entertainment,64,94,0.9096405317584794
2024-01-28,Hotel,7,8,0.7207919135689735
2024-01-28,Natural,13,20,0.8517731507122516
2024-01-28,Outdoor,2,2,0.7809025943279266
2024-01-28,Religious,13,23,0.7577636424398078
2024-01-28,School,1,1,0.6800494194030762
2024-01-28,Shopping,11,15,0.7483957844475905
2024-01-28,Transit,11,15,0.6107138100638986
2024-01-28,area,19,32,0.6833846760675355
2024-01-29,Cityscape,23,27,0.7630306416271645
2024-01-29,Cultural,8,12,0.7301554697979656
2024-01-29,Dining,11,12,0.808241146720118
2024-01-29,Entertainment,60,87,0.9187177906762686
2024-01-29,Hotel,4,4,0.6451401486992836
2024-01-29,Natural,9,9,0.8843711664279302
2024-01-29,Outdoor,4,4,0.7707645073533058
2024-01-29,Religious,8,13,0.6008095573156308
2024-01-29,Shopping,8,10,0.7358464776538313
2024-01-29,Transit,15,16,0.5988869254416342
2024-01-29,area,12,14,0.7135098860377357
2024-01-30,Cityscape,31,39,0.7506426465180185
2024-01-30,Cultural,5,5,0.8811419010162354
2024-01-30,Dining,9,10,0.7050079255364835
2024-01-30,Entertainment,58,102,0.9028656561795583
2024-01-30,Hotel,4,8,0.8662376950184504
2024-01-30,Natural,16,17,0.8971560413346571
2024-01-30,Outdoor,2,2,0.8460961580276489
2024-01-30,Religious,8,10,0.6527105465531349
2024-01-30,Shopping,6,6,0.6060003116726875
2024-01-30,Transit,12,12,0.500394350566873
2024-01-30,area,14,14,0.6254701866147728
2024-01-31,Cityscape,21,32,0.8428258712713917
2024-01-31,Cultural,5,11,0.8342309302904389
2024-01-31,Dining,8,11,0.7796670038140181
2024-01-31,Entertainment,64,87,0.9245968777667918
2024-01-31,Hotel,3,3,0.8715603252251943
2024-01-31,Natural,4,4,0.923399556428194
2024-01-31,Outdoor,2,2,0.9093465209007263
2024-01-31,Religious,7,7,0.6213365249487818
2024-01-31,Shopping,10,16,0.6448469622991979
2024-01-31,Sport,1,1,0.9111031889915466
2024-01-31,Transit,8,8,0.6398229296742515
2024-01-31,area,11,15,0.7703414120959738
2024-02-01,Cityscape,16,18,0.6931790752267396
2024-02-01,Cultural,7,10,0.7395545128422479
2024-02-01,Dining,4,4,0.5275317174382508
2024-02-01,Entertainment,61,82,0.893907609680765
2024-02-01,Hotel,3,3,0.6009706854820251
2024-02-01,Natural,7,7,0.8333648102624076
2024-02-01,Outdoor,3,3,0.9356372157732645
2024-02-01,Religious,8,9,0.7071831237386774
2024-02-01,Shopping,3,5,0.7312095999717713
2024-02-01,Transit,12,13,0.5539850763594493
2024-02-01,area,16,19,0.6268996805899616
2024-02-02,Cityscape,17,23,0.800217565153568
2024-02-02,Cultural,6,7,0.7654131821223668
2024-02-02,Dining,5,8,0.7599271074403078
2024-02-02,Entertainment,53,66,0.9194957207917567
2024-02-02,Hotel,5,7,0.8294512714658465
2024-02-02,Natural,5,5,0.7853268027305603
2024-02-02,Outdoor,1,1,0.6077646017074585
2024-02-02,Religious,7,8,0.6776482183486223
2024-02-02,Shopping,7,8,0.8056862130761147
2024-02-02,Transit,10,16,0.4240630979048243
2024-02-02,area,11,16,0.40922425721073524
2024-02-03,Cityscape,18,30,0.7773216327031454
2024-02-03,Cultural,8,10,0.8102170322090387
2024-02-03,Dining,5,6,0.7783745758545896
2024-02-03,Entertainment,88,137,0.8955858041760381
2024-02-03,Hotel,5,7,0.8442709673018683
2024-02-03,Natural,6,6,0.7035387605428696
2024-02-03,Outdoor,2,2,0.9280852973461151
2024-02-03,Religious,6,8,0.7425282336771488
2024-02-03,Shopping,7,10,0.8367695748806
2024-02-03,Transit,13,14,0.5308552864672882
2024-02-03,area,10,11,0.5899688441306352
2024-02-04,Cityscape,24,36,0.7101099682376824
2024-02-04,Cultural,7,8,0.6317742620012723
2024-02-04,Dining,6,8,0.5943297250196338
2024-02-04,Entertainment,54,67,0.9008623470705468
2024-02-04,Hotel,7,9,0.9213441974586911
2024-02-04,Natural,6,6,0.9123247216145197
2024-02-04,Religious,5,11,0.6365576210347089
2024-02-04,Shopping,16,21,0.7947074028234633
2024-02-04,Sport,1,1,0.96262260278066
2024-02-04,Transit,18,22,0.45784397330840654
2024-02-04,area,15,18,0.61137984553352
2024-02-05,Cityscape,27,37,0.7125396649814671
2024-02-05,Cultural,5,6,0.6066084702809652
2024-02-05,Dining,9,13,0.6718346226873584
2024-02-05,Entertainment,77,106,0.922623413890382
2024-02-05,Hotel,3,4,0.7980543449521065
2024-02-05,Natural,10,14,0.8985612498862403
2024-02-05,Religious,9,16,0.7268014656379819
2024-02-05,Shopping,9,10,0.7737600151449442
2024-02-05,Sport,1,1,0.8234007954597473
2024-02-05,Transit,13,16,0.5729236648961281
2024-02-05,area,22,30,0.4950820836792561
2024-02-06,Cityscape,24,31,0.8115664423713761
2024-02-06,Cultural,8,14,0.5988592089907755
2024-02-06,Dining,9,10,0.7279258499542872
2024-02-06,Entertainment,45,76,0.8910964496857964
2024-02-06,Hotel,2,2,0.9492965042591095
2024-02-06,Natural,10,11,0.8699254592259724
2024-02-06,Outdoor,1,1,0.8450937867164612
2024-02-06,Religious,9,15,0.7013747984287786
2024-02-06,Shopping,10,10,0.56219779333243
2024-02-06,Transit,14,14,0.6422830598628415
2024-02-06,area,22,30,0.6557146455513106
2024-02-07,Cityscape,14,19,0.7939846358801189
2024-02-07,Cultural,6,6,0.6250159045060476
2024-02-07,Dining,7,10,0.8495405881355206
2024-02-07,Entertainment,37,39,0.9143184082287351
2024-02-07,Hotel,2,2,0.899684407881328
2024-02-07,Natural,7,11,0.8903259580785577
2024-02-07,Outdoor,2,2,0.6426435858011246
2024-02-07,Religious,6,9,0.6939505614616253
2024-02-07,Shopping,4,5,0.9124015092849731
2024-02-07,Transit,8,8,0.4627661749448938
2024-02-07,area,5,7,0.7626961757029805
2024-02-08,Cityscape,6,10,0.6670033289119601
2024-02-08,Cultural,5,5,0.717809122800827
2024-02-08,Dining,4,4,0.7728560355802377
2024-02-08,Entertainment,30,37,0.8705604296910997
2024-02-08,Hotel,4,4,0.8058058153837919
2024-02-08,Natural,4,7,0.7761069431191399
2024-02-08,Outdoor,1,1,0.9338191151618958
2024-02-08,Religious,7,11,0.7764910838820718
2024-02-08,Shopping,8,9,0.6444215529287854
2024-02-08,Transit,10,13,0.4121130902606707
2024-02-08,area,10,17,0.5323168093667311
2024-02-09,Cityscape,24,30,0.7133802222886256
2024-02-09,Cultural,11,15,0.7797031730413437
2024-02-09,Dining,9,13,0.8483202694318233
2024-02-09,Entertainment,41,54,0.8584231657973258
2024-02-09,Hotel,2,2,0.7963720560073853
2024-02-09,Natural,10,14,0.8282837424249877
2024-02-09,Religious,6,13,0.7361040914540381
2024-02-09,Shopping,8,9,0.5695416962520944
2024-02-09,Transit,11,11,0.5209382377339131
2024-02-09,area,10,14,0.6963752354716971
2024-02-10,Cityscape,16,23,0.6431689562842898
2024-02-10,Cultural,10,10,0.7031922529730946
2024-02-10,Dining,2,3,0.7174200812975565
2024-02-10,Entertainment,36,48,0.9109440755871101
2024-02-10,Hotel,1,1,0.9103698134422302
2024-02-10,Natural,12,15,0.8088792741298676
2024-02-10,Outdoor,2,3,0.9143253962198893
2024-02-10,Religious,6,6,0.800131767988205
2024-02-10,Shopping,7,10,0.6985304858535528
2024-02-10,Transit,9,11,0.6500967858076998
2024-02-10,area,12,15,0.7203902350324723
2024-02-11,Cityscape,16,17,0.8163822338861578
2024-02-11,Cultural,7,9,0.8074105139131899
2024-02-11,Dining,5,5,0.8350418807731735
2024-02-11,Entertainment,56,66,0.9023051390780749
2024-02-11,Hotel,6,6,0.8187240685025851
2024-02-11,Natural,12,15,0.8333802334286949
2024-02-11,Outdoor,5,5,0.7278052628040313
2024-02-11,Religious,6,13,0.6635837862506891
2024-02-11,Shopping,8,8,0.6685062348842621
2024-02-11,Sport,1,1,0.9583027958869934
2024-02-11,Transit,10,11,0.4826588833873922
2024-02-11,area,17,19,0.8377297489920207
2024-02-12,Cityscape,23,26,0.8417903714803058
2024-02-12,Cultural,8,8,0.7620397917926311
2024-02-12,Dining,3,4,0.9153881669044495
2024-02-12,Entertainment,48,85,0.8814430656717234
2024-02-12,Hotel,4,5,0.9137308120727539
2024-02-12,Natural,7,7,0.7986142997230802
2024-02-12,Outdoor,3,4,0.8818654804067179
2024-02-12,Religious,6,7,0.7116450506907243
2024-02-12,Shopping,8,8,0.7720974975576004
2024-02-12,Transit,10,10,0.33244630477287707
2024-02-12,area,15,16,0.5987993999267929
2024-02-13,Cityscape,17,19,0.8007726321454373
2024-02-13,Cultural,4,4,0.6149863749742508
2024-02-13,Dining,5,5,0.622235172720892
2024-02-13,Entertainment,39,51,0.9054893462278751
2024-02-13,Hotel,1,1,0.9314686059951782
2024-02-13,Natural,11,12,0.8693046122789383
2024-02-13,Outdoor,4,7,0.9227660355113801
2024-02-13,Religious,8,8,0.8513186573982239
2024-02-13,Shopping,7,9,0.696834815390132
2024-02-13,Sport,1,1,0.7351295550664266
2024-02-13,Transit,10,11,0.637897962647857
2024-02-13,area,16,21,0.6121600462843185
2024-02-14,Cityscape,22,32,0.7520904136721843
2024-02-14,Cultural,6,10,0.7623706567287445
2024-02-14,Dining,5,5,0.6424202254414558
2024-02-14,Entertainment,34,57,0.8598403819186152
2024-02-14,Hotel,5,5,0.7248403139412403
2024-02-14,Natural,9,11,0.8679522790692069
2024-02-14,Outdoor,4,5,0.8572540998458862
2024-02-14,Religious,6,12,0.8017745465040207
2024-02-14,Shopping,6,8,0.6908734258264303
2024-02-14,Transit,16,21,0.4936534279425229
2024-02-14,area,12,15,0.6852894961006111
2024-02-15,Cityscape,16,23,0.7612820672600166
2024-02-15,Cultural,7,7,0.7067230152232307
2024-02-15,Dining,2,4,0.9549405202269554
2024-02-15,Entertainment,44,56,0.9125528636965015
2024-02-15,Hotel,3,3,0.8866230249404907
2024-02-15,Natural,7,11,0.8935067897493189
2024-02-15,Outdoor,1,1,0.8417160511016846
2024-02-15,Religious,3,8,0.7121505724887053
2024-02-15,Shopping,7,9,0.7847144305706024
2024-02-15,Transit,9,13,0.3499392933775108
2024-02-15,area,13,24,0.5843007323842141
2024-02-16,Cityscape,16,22,0.7801613928467938
2024-02-16,Cultural,6,7,0.7451967607651439
2024-02-16,Dining,8,9,0.8038555471985428
2024-02-16,Entertainment,35,52,0.8999855742572507
2024-02-16,Hotel,4,4,0.6775573343038559
2024-02-16,Natural,7,9,0.7262829856740104
2024-02-16,Religious,6,8,0.7953443266451359
2024-02-16,Shopping,3,3,0.5899733453989029
2024-02-16,Transit,8,8,0.42451022875805694
2024-02-16,area,11,11,0.6582608968922586
2024-02-17,Cityscape,25,37,0.7654574681073427
2024-02-17,Cultural,10,15,0.7899952268222022
2024-02-17,Dining,7,12,0.8605028428137302
2024-02-17,Entertainment,43,46,0.8980855078780138
2024-02-17,Hotel,6,7,0.6770765432821853
2024-02-17,Natural,10,11,0.8987420770255002
2024-02-17,Outdoor,2,2,0.8884461361628313
2024-02-17,Religious,12,16,0.8803977077560765
2024-02-17,Shopping,9,11,0.7218500024667291
2024-02-17,Transit,9,11,0.4592316204569105
2024-02-17,area,11,14,0.6065368144101194
2024-02-18,Cityscape,18,24,0.6945421534279982
2024-02-18,Cultural,6,9,0.5872409713489037
2024-02-18,Dining,8,9,0.8392195502916971
2024-02-18,Entertainment,45,72,0.8935381604936775
2024-02-18,Hotel,5,5,0.72543869856745
2024-02-18,Natural,5,8,0.8770918684701124
2024-02-18,Outdoor,1,1,0.15779441595077515
2024-02-18,Religious,6,8,0.7466997914016247
2024-02-18,Shopping,6,6,0.7732190191745758
2024-02-18,Transit,11,15,0.5207190820060316
2024-02-18,area,15,19,0.6552164857338806
2024-02-19,Cityscape,14,18,0.7727240388868032
2024-02-19,Cultural,2,2,0.7913227081298828
2024-02-19,Dining,6,10,0.7674939775839448
2024-02-19,Entertainment,43,56,0.90812503205568
2024-02-19,Hotel,1,2,0.8388801068067551
2024-02-19,Natural,9,11,0.8679520668405476
2024-02-19,Outdoor,3,3,0.9309399582445622
2024-02-19,Religious,6,7,0.48557410422446473
2024-02-19,Shopping,2,2,0.9635364711284637
2024-02-19,Transit,6,7,0.36632233432361055
2024-02-19,area,8,9,0.8349732922183143
2024-02-20,Cityscape,17,29,0.7669127082173852
2024-02-20,Cultural,10,13,0.7567526312210622
2024-02-20,Dining,4,4,0.8190010040998459
2024-02-20,Entertainment,47,60,0.8472472054985347
2024-02-20,Hotel,3,4,0.909863755106926
2024-02-20,Natural,6,6,0.8541269385152392
2024-02-20,Outdoor,2,2,0.9353011250495911
2024-02-20,Religious,8,8,0.6947978660464287
2024-02-20,Shopping,7,7,0.6022138714790345
2024-02-20,Sport,1,1,0.9661964178085327
2024-02-20,Transit,13,13,0.47155836573204934
2024-02-20,area,12,16,0.6517579213483259
2024-02-21,Cityscape,15,18,0.7282268094519774
2024-02-21,Cultural,1,1,0.060109157115221024
2024-02-21,Dining,2,2,0.7352833772699039
2024-02-21,Entertainment,29,37,0.8953093212777492
2024-02-21,Hotel,3,3,0.6106583740976123
2024-02-21,Natural,7,7,0.896453098349628
2024-02-21,Religious,3,5,0.8259955883026123
2024-02-21,Shopping,3,4,0.6649586446583271
2024-02-21,Transit,4,4,0.6827014391310513
2024-02-21,area,7,8,0.7966347746551037
2024-02-22,Cityscape,25,42,0.830109388101846
2024-02-22,Cultural,3,6,0.5785585641860962
2024-02-22,Dining,3,4,0.748907096683979
2024-02-22,Entertainment,45,53,0.8796244214936929
2024-02-22,Hotel,5,6,0.905502716700236
2024-02-22,Natural,10,13,0.8775232319648449
2024-02-22,Outdoor,1,1,0.9278222322463989
2024-02-22,Religious,6,6,0.6603486152986685
2024-02-22,Shopping,10,18,0.7604068502297868
2024-02-22,Transit,12,17,0.5194213278591633
2024-02-22,area,17,21,0.6568834720100596
2024-02-23,Cityscape,23,32,0.7277859410041452
2024-02-23,Cultural,9,13,0.44583736932326307
2024-02-23,Dining,2,2,0.4061837214976549
2024-02-23,Entertainment,37,53,0.866811036547551
2024-02-23,Hotel,2,2,0.5086520835757256
2024-02-23,Natural,6,6,0.7732639154419303
2024-02-23,Outdoor,1,1,0.8553394079208374
2024-02-23,Religious,6,6,0.8217232991009951
2024-02-23,Shopping,3,4,0.8257517218589783
2024-02-23,Transit,10,13,0.4365720721678092
2024-02-23,area,14,19,0.5455834734967054
2024-02-24,Cityscape,16,22,0.7729455850040069
2024-02-24,Cultural,9,9,0.6968370752447343
2024-02-24,Dining,4,6,0.8561027646064758
2024-02-24,Entertainment,51,60,0.8817627480296711
2024-02-24,Hotel,6,7,0.7114713902984346
2024-02-24,Natural,8,10,0.8773473531007767
2024-02-24,Outdoor,1,1,0.49288055300712585
2024-02-24,Religious,9,13,0.5480060150990119
2024-02-24,Shopping,3,3,0.6572784185409546
2024-02-24,Transit,12,15,0.6071006995211873
2024-02-24,area,16,23,0.749852235954215
2024-02-25,Cityscape,23,27,0.7123704046188366
2024-02-25,Cultural,7,9,0.7667269947777652
2024-02-25,Dining,3,3,0.8814621567726135
2024-02-25,Entertainment,52,88,0.9101287256533896
2024-02-25,Hotel,7,7,0.7249676393611091
2024-02-25,Natural,7,8,0.906539379308621
2024-02-25,Outdoor,2,2,0.9356906116008759
2024-02-25,Religious,10,15,0.7972226878007252
2024-02-25,Shopping,6,8,0.4151006983593106
2024-02-25,Transit,11,11,0.6047996201298453
2024-02-25,area,16,16,0.6752157004317269
2024-02-26,Cityscape,18,27,0.7524622316345756
2024-02-26,Cultural,1,1,0.09605623781681061
2024-02-26,Dining,2,3,0.7502984603246053
2024-02-26,Entertainment,39,49,0.8829942173041151
2024-02-26,Hotel,1,1,0.88849937915802
2024-02-26,Natural,10,11,0.8247424228624864
2024-02-26,Outdoor,6,6,0.7962299287319183
2024-02-26,Religious,2,2,0.7698781788349152
2024-02-26,Shopping,6,7,0.7149438850049462
2024-02-26,Transit,7,8,0.3836277841667955
2024-02-26,area,7,8,0.47882844507694244
2024-02-27,Cityscape,22,34,0.6192738512212597
2024-02-27,Cultural,9,16,0.746685747988522
2024-02-27,Dining,11,16,0.7394818169996142
2024-02-27,Entertainment,62,78,0.8508933412879524
2024-02-27,Hotel,5,8,0.8066347487536925
2024-02-27,Natural,12,14,0.8427204367305551
2024-02-27,Outdoor,3,3,0.8339430491129557
2024-02-27,Religious,12,13,0.7653420109015244
2024-02-27,Shopping,9,12,0.7291024950417605
2024-02-27,Transit,20,23,0.5788385485241728
2024-02-27,area,31,58,0.6900889995968205
2024-02-28,Cityscape,20,24,0.683672089698828
2024-02-28,Cultural,8,9,0.8632917222049501
2024-02-28,Dining,4,4,0.6188952904194593
2024-02-28,Entertainment,57,74,0.8905168135070135
2024-02-28,Natural,9,10,0.8789080083370209
2024-02-28,Outdoor,1,1,0.9297528862953186
2024-02-28,Religious,6,10,0.7053967662155628
2024-02-28,Shopping,5,8,0.6854697316884995
2024-02-28,Transit,15,17,0.34040586180797144
2024-02-28,area,13,23,0.6387947052863221
2024-02-29,Cityscape,15,19,0.7318772900261377
2024-02-29,Cultural,8,11,0.7962593302130699
2024-02-29,Dining,7,9,0.7748643855253855
2024-02-29,Entertainment,45,68,0.8943129674494702
2024-02-29,Hotel,3,4,0.8292573988437653
2024-02-29,Natural,9,9,0.88341024518013
2024-02-29,Outdoor,4,6,0.8872670630613962
2024-02-29,Religious,6,9,0.7957750691307915
2024-02-29,Shopping,10,14,0.7372928710945812
2024-02-29,Transit,14,21,0.4604067636016005
2024-02-29,area,17,22,0.7460031568383176
2024-03-01,Cityscape,24,28,0.6861884697992988
2024-03-01,Cultural,5,5,0.7068900793790818
2024-03-01,Dining,6,9,0.7833760469048111
2024-03-01,Entertainment,43,58,0.8818901011376579
2024-03-01,Hotel,3,3,0.7225740452607473
2024-03-01,Natural,12,13,0.7827904805158957
2024-03-01,Outdoor,2,2,0.9322888553142548
2024-03-01,Religious,5,5,0.6201363503932953
2024-03-01,Shopping,6,7,0.6325400741327377
2024-03-01,Sport,1,1,0.8735185265541077
2024-03-01,Transit,16,17,0.43460371797190256
2024-03-01,area,14,17,0.7591398305752698
2024-03-02,Cityscape,23,32,0.7856578613864258
2024-03-02,Cultural,2,2,0.822361558675766
2024-03-02,Dining,6,7,0.7461909891239235
2024-03-02,Entertainment,43,63,0.8599666514131458
2024-03-02,Hotel,8,10,0.5369535399600863
2024-03-02,Natural,15,16,0.8655571757505337
2024-03-02,Outdoor,3,3,0.7530780533949534
2024-03-02,Religious,6,7,0.6077810646522613
2024-03-02,Shopping,7,7,0.5342846133879252
2024-03-02,Transit,9,10,0.46678192007044955
2024-03-02,area,15,21,0.5524764777170332
2024-03-03,Cityscape,26,40,0.7831035580752151
2024-03-03,Cultural,10,15,0.7898887554804485
2024-03-03,Dining,2,2,0.6164104044437408
2024-03-03,Entertainment,58,84,0.8917474486725914
2024-03-03,Hotel,8,12,0.8742162568701638
2024-03-03,Natural,21,30,0.8377795008425083
2024-03-03,Outdoor,6,8,0.7860385254025459
2024-03-03,Religious,13,22,0.7265012545341795
2024-03-03,School,1,2,0.6267103354136149
2024-03-03,Shopping,7,7,0.6832826776163918
2024-03-03,Transit,21,25,0.6224202959949062
2024-03-03,area,20,27,0.6680644396922472
2024-03-04,Cityscape,22,29,0.788456080631278
2024-03-04,Cultural,6,7,0.7801697983273438
2024-03-04,Dining,5,6,0.7060585955623537
2024-03-04,Entertainment,48,68,0.8683624799528141
2024-03-04,Hotel,6,6,0.9045178393522898
2024-03-04,Natural,11,13,0.880866270340406
2024-03-04,Outdoor,3,3,0.7583614587783813
2024-03-04,Religious,7,9,0.7440633542007871
2024-03-04,Shopping,3,4,0.8616328239440918
2024-03-04,Transit,13,16,0.3799318662768978
2024-03-04,area,23,29,0.6370006735336982
2024-03-05,Cityscape,22,29,0.7167234368365386
2024-03-05,Cultural,11,15,0.6846935113271078
2024-03-05,Dining,7,11,0.8058861060576006
2024-03-05,Entertainment,62,81,0.8985852625194165
2024-03-05,Hotel,5,6,0.8165879845619202
2024-03-05,Natural,13,18,0.8101987284642678
2024-03-05,Outdoor,3,3,0.4610551316291094
2024-03-05,Religious,8,14,0.7466575794276737
2024-03-05,Shopping,5,9,0.3637126698676083
2024-03-05,Transit,9,9,0.47812075885357674
2024-03-05,area,19,21,0.5830252424237274
2024-03-06,Cityscape,21,28,0.7120694059397088
2024-03-06,Cultural,4,6,0.5277895964682102
2024-03-06,Dining,4,4,0.6660042442381382
2024-03-06,Entertainment,64,91,0.9209065506842081
2024-03-06,Hotel,5,6,0.7887889718015989
2024-03-06,Natural,14,16,0.8610608233985576
2024-03-06,Religious,10,19,0.7693339550965711
2024-03-06,Shopping,6,9,0.6568522871368461
2024-03-06,Sport,1,1,0.7595309118429819
2024-03-06,Transit,12,16,0.5555642766412348
2024-03-06,area,11,19,0.6324049772269893
